"Distance","Diameter","RAS_R","RAS_A","RAS_S"
4.29731,1.52829,23.3794,12.0326,-7.00641
4.29845,1.52826,23.3795,12.0337,-7.00641
4.36297,1.52637,23.3916,12.0971,-7.00509
4.36734,1.52629,23.3923,12.1014,-7.00527
4.38515,1.52509,23.3959,12.1188,-7.00471
4.3962,1.52447,23.3983,12.1296,-7.00472
4.44533,1.52306,23.4124,12.1766,-7.0023
4.5186,1.52351,23.4249,12.2486,-7.00697
4.54224,1.52392,23.4274,12.2721,-7.00856
4.56366,1.52409,23.43,12.2933,-7.01046
4.57682,1.52377,23.4305,12.3064,-7.01179
4.6528,1.52095,23.4539,12.3786,-7.011
4.69302,1.52229,23.469,12.4157,-7.0073
4.70584,1.52292,23.4742,12.4274,-7.00633
4.71505,1.52312,23.4774,12.436,-7.00559
4.76057,1.52526,23.49,12.4797,-7.00515
4.76066,1.52527,23.49,12.4798,-7.00515
4.77119,1.52573,23.4933,12.4899,-7.00534
4.80548,1.52765,23.5033,12.5226,-7.00721
4.81756,1.52819,23.5067,12.5342,-7.00746
4.8577,1.53152,23.5173,12.5728,-7.00912
4.86959,1.53283,23.5195,12.5844,-7.01056
4.88044,1.53379,23.5214,12.5951,-7.01152
4.90703,1.53601,23.5267,12.6211,-7.01359
4.91587,1.53666,23.529,12.6296,-7.01426
4.93,1.53689,23.5332,12.6431,-7.01445
4.97658,1.53846,23.5467,12.6876,-7.01664
4.97873,1.53868,23.5473,12.6897,-7.01682
5.05976,1.54542,23.5683,12.7677,-7.02325
5.07133,1.5469,23.5715,12.7787,-7.02449
5.07362,1.54715,23.5721,12.7809,-7.02469
5.07472,1.54727,23.5724,12.782,-7.02481
5.11741,1.55138,23.5801,12.8237,-7.02965
5.15212,1.55461,23.5881,12.8573,-7.03324
5.16941,1.55644,23.5918,12.8741,-7.03462
5.17807,1.55716,23.594,12.8824,-7.03552
5.20462,1.55927,23.6004,12.9081,-7.03793
5.20777,1.55958,23.6011,12.9111,-7.03828
5.20791,1.5596,23.6011,12.9112,-7.0383
5.21946,1.56093,23.6038,12.9224,-7.03926
5.22034,1.56103,23.604,12.9233,-7.03935
5.24151,1.56349,23.6092,12.9437,-7.0414
5.24158,1.5635,23.6092,12.9438,-7.04141
5.24728,1.56401,23.6106,12.9492,-7.04225
5.26917,1.56622,23.6154,12.9703,-7.04553
5.2739,1.56679,23.6165,12.9749,-7.04622
5.28332,1.56796,23.6184,12.984,-7.04797
5.2972,1.56947,23.6215,12.9973,-7.05011
5.29728,1.56948,23.6215,12.9974,-7.05012
5.30203,1.57013,23.6224,13.002,-7.05095
5.30603,1.57051,23.6232,13.0058,-7.05163
5.30608,1.57051,23.6232,13.0059,-7.05164
5.31665,1.57124,23.6256,13.0161,-7.05313
5.3426,1.57243,23.6322,13.041,-7.05646
5.34489,1.5725,23.6328,13.0431,-7.05669
5.375,1.57304,23.6409,13.0718,-7.06097
5.38132,1.57318,23.6424,13.0779,-7.06177
5.40169,1.57391,23.6472,13.0976,-7.06432
5.44334,1.57593,23.6582,13.1372,-7.07058
5.45093,1.5766,23.6602,13.1444,-7.07185
5.46481,1.57778,23.6645,13.1575,-7.07389
5.48583,1.5793,23.6704,13.1775,-7.07687
5.5167,1.57949,23.679,13.2068,-7.08117
5.53503,1.5798,23.6839,13.2242,-7.08404
5.5415,1.57984,23.6855,13.2304,-7.08497
5.55297,1.57979,23.689,13.2412,-7.08653
5.56528,1.57951,23.6932,13.2527,-7.08828
5.60744,1.57871,23.7072,13.2921,-7.09298
5.66562,1.5805,23.7273,13.3462,-7.10084
5.6996,1.58055,23.7368,13.3785,-7.1051
5.75827,1.57764,23.7483,13.4354,-7.11394
5.77195,1.57698,23.7516,13.4485,-7.11579
5.82013,1.57706,23.7628,13.495,-7.12171
5.82814,1.57737,23.7647,13.5027,-7.12282
5.8563,1.57863,23.7727,13.5294,-7.12699
5.88133,1.57939,23.7796,13.5533,-7.12976
5.92045,1.58072,23.7929,13.5897,-7.13485
5.97222,1.58094,23.8067,13.6391,-7.14173
6.01824,1.58136,23.8201,13.6827,-7.14787
6.03922,1.58183,23.8265,13.7026,-7.14987
6.09045,1.58416,23.8442,13.7503,-7.15593
6.11326,1.58611,23.8523,13.7713,-7.15933
6.12136,1.58673,23.8558,13.7786,-7.16036
6.13943,1.58781,23.8628,13.795,-7.16307
6.17472,1.58989,23.8755,13.8275,-7.16809
6.21032,1.59132,23.8859,13.8611,-7.17382
6.22217,1.59132,23.8897,13.8723,-7.17507
6.27229,1.59187,23.9063,13.919,-7.18194
6.2832,1.59233,23.91,13.9292,-7.18367
6.28414,1.59238,23.9103,13.93,-7.18382
6.3043,1.59365,23.9171,13.9487,-7.18724
6.31316,1.59418,23.92,13.957,-7.18862
6.31625,1.59435,23.921,13.9598,-7.18906
6.31801,1.59443,23.9216,13.9615,-7.18935
6.36895,1.59763,23.9389,14.0085,-7.19834
6.37096,1.59774,23.9396,14.0104,-7.19869
6.37956,1.59809,23.9426,14.0183,-7.20016
6.40509,1.59968,23.9513,14.0419,-7.20481
6.41833,1.60048,23.9559,14.0541,-7.20689
6.42348,1.60053,23.9578,14.0588,-7.20767
6.44433,1.60084,23.9649,14.0781,-7.21104
6.45741,1.60099,23.9701,14.09,-7.21309
6.45904,1.601,23.9708,14.0914,-7.21337
6.53891,1.60219,23.9982,14.1652,-7.22708
6.54227,1.60239,23.9995,14.1682,-7.22776
6.56797,1.60346,24.0089,14.1914,-7.23347
6.60968,1.60574,24.0239,14.2296,-7.24131
6.61424,1.60574,24.0254,14.2338,-7.24215
6.63031,1.60575,24.0311,14.2485,-7.24516
6.66396,1.60573,24.0436,14.2793,-7.25019
6.68617,1.60637,24.052,14.2995,-7.25423
6.70826,1.60716,24.0607,14.3194,-7.25824
6.73854,1.60784,24.0711,14.3472,-7.26443
6.75891,1.60816,24.0777,14.366,-7.26834
6.76877,1.60838,24.0806,14.3752,-7.27038
6.77709,1.60804,24.0828,14.3831,-7.27209
6.77922,1.60793,24.0834,14.3851,-7.27249
6.84999,1.6064,24.1035,14.452,-7.28385
6.85005,1.60641,24.1035,14.452,-7.28386
6.86387,1.60681,24.1072,14.4652,-7.28578
6.86712,1.60694,24.1082,14.4683,-7.28616
6.92333,1.60941,24.1259,14.5209,-7.29475
