Distance,Diameter,Radius,,Text File Input
31.7242,2.6815,1.34075,,31.7242 1.34075 0
31.7258,2.68114,1.34057,,31.7258 1.34057 0
31.8005,2.66486,1.33243,,31.8005 1.33243 0
31.8164,2.66178,1.33089,,31.8164 1.33089 0
31.8957,2.64696,1.32348,,31.8957 1.32348 0
31.9283,2.64079,1.320395,,31.9283 1.320395 0
31.9367,2.63928,1.31964,,31.9367 1.31964 0
31.9816,2.631,1.3155,,31.9816 1.3155 0
32.0051,2.62539,1.312695,,32.0051 1.312695 0
32.0644,2.6131,1.30655,,32.0644 1.30655 0
32.1539,2.59815,1.299075,,32.1539 1.299075 0
32.1957,2.59252,1.29626,,32.1957 1.29626 0
32.2262,2.58884,1.29442,,32.2262 1.29442 0
32.2774,2.58083,1.290415,,32.2774 1.290415 0
32.3572,2.57263,1.286315,,32.3572 1.286315 0
32.3681,2.57156,1.28578,,32.3681 1.28578 0
32.4453,2.56553,1.282765,,32.4453 1.282765 0
32.4494,2.56521,1.282605,,32.4494 1.282605 0
32.5344,2.56032,1.28016,,32.5344 1.28016 0
32.5525,2.55947,1.279735,,32.5525 1.279735 0
32.6296,2.55744,1.27872,,32.6296 1.27872 0
32.6353,2.55742,1.27871,,32.6353 1.27871 0
32.6714,2.55715,1.278575,,32.6714 1.278575 0
32.7193,2.55786,1.27893,,32.7193 1.27893 0
32.7246,2.55803,1.279015,,32.7246 1.279015 0
32.8254,2.56219,1.281095,,32.8254 1.281095 0
32.8317,2.56263,1.281315,,32.8317 1.281315 0
32.8372,2.56278,1.28139,,32.8372 1.28139 0
32.8531,2.56263,1.281315,,32.8531 1.281315 0
32.8944,2.56186,1.28093,,32.8944 1.28093 0
32.8993,2.56173,1.280865,,32.8993 1.280865 0
32.9403,2.55989,1.279945,,32.9403 1.279945 0
32.9698,2.55859,1.279295,,32.9698 1.279295 0
33.1231,2.56417,1.282085,,33.1231 1.282085 0
33.1565,2.56778,1.28389,,33.1565 1.28389 0
33.1919,2.57137,1.285685,,33.1919 1.285685 0
33.1941,2.57155,1.285775,,33.1941 1.285775 0
33.2169,2.5734,1.2867,,33.2169 1.2867 0
33.2169,2.57341,1.286705,,33.2169 1.286705 0
33.2218,2.5736,1.2868,,33.2218 1.2868 0
33.2505,2.5733,1.28665,,33.2505 1.28665 0
33.3197,2.57109,1.285545,,33.3197 1.285545 0
33.3286,2.57081,1.285405,,33.3286 1.285405 0
33.4121,2.57143,1.285715,,33.4121 1.285715 0
33.4239,2.57196,1.28598,,33.4239 1.28598 0
33.4845,2.57598,1.28799,,33.4845 1.28799 0
33.5185,2.58007,1.290035,,33.5185 1.290035 0
33.5191,2.5801,1.29005,,33.5191 1.29005 0
33.5983,2.58364,1.29182,,33.5983 1.29182 0
33.6154,2.58409,1.292045,,33.6154 1.292045 0
33.6257,2.58403,1.292015,,33.6257 1.292015 0
33.6298,2.58397,1.291985,,33.6298 1.291985 0
33.696,2.5838,1.2919,,33.696 1.2919 0
33.7224,2.58406,1.29203,,33.7224 1.29203 0
33.7456,2.58347,1.291735,,33.7456 1.291735 0
33.7911,2.58064,1.29032,,33.7911 1.29032 0
33.881,2.57945,1.289725,,33.881 1.289725 0
33.9375,2.57971,1.289855,,33.9375 1.289855 0
33.9701,2.58045,1.290225,,33.9701 1.290225 0
33.9777,2.58012,1.29006,,33.9777 1.29006 0
33.9887,2.57921,1.289605,,33.9887 1.289605 0
34.0442,2.57392,1.28696,,34.0442 1.28696 0
34.0688,2.57193,1.285965,,34.0688 1.285965 0
34.2113,2.57011,1.285055,,34.2113 1.285055 0
34.2666,2.57328,1.28664,,34.2666 1.28664 0
34.3267,2.57375,1.286875,,34.3267 1.286875 0
34.3268,2.57374,1.28687,,34.3268 1.28687 0
34.3431,2.57305,1.286525,,34.3431 1.286525 0
34.4222,2.57108,1.28554,,34.4222 1.28554 0
34.5072,2.57439,1.287195,,34.5072 1.287195 0
34.5075,2.57443,1.287215,,34.5075 1.287215 0
34.5821,2.58275,1.291375,,34.5821 1.291375 0
34.5823,2.58278,1.29139,,34.5823 1.29139 0
34.6052,2.58589,1.292945,,34.6052 1.292945 0
34.6127,2.58714,1.29357,,34.6127 1.29357 0
34.6341,2.59097,1.295485,,34.6341 1.295485 0
34.6505,2.59391,1.296955,,34.6505 1.296955 0
34.6842,2.60041,1.300205,,34.6842 1.300205 0
34.7114,2.60656,1.30328,,34.7114 1.30328 0
34.7121,2.60671,1.303355,,34.7121 1.303355 0
34.7248,2.60924,1.30462,,34.7248 1.30462 0
34.7249,2.60925,1.304625,,34.7249 1.304625 0
34.7434,2.61335,1.306675,,34.7434 1.306675 0
34.7636,2.61706,1.30853,,34.7636 1.30853 0
34.7797,2.61953,1.309765,,34.7797 1.309765 0
34.8124,2.62427,1.312135,,34.8124 1.312135 0
34.8127,2.62432,1.31216,,34.8127 1.31216 0
34.8501,2.62978,1.31489,,34.8501 1.31489 0
34.8571,2.63069,1.315345,,34.8571 1.315345 0
34.9026,2.63631,1.318155,,34.9026 1.318155 0
34.9185,2.63889,1.319445,,34.9185 1.319445 0
34.9192,2.63902,1.31951,,34.9192 1.31951 0
34.9769,2.64974,1.32487,,34.9769 1.32487 0
34.9866,2.65211,1.326055,,34.9866 1.326055 0
35.0722,2.67858,1.33929,,35.0722 1.33929 0
35.0861,2.68299,1.341495,,35.0861 1.341495 0
35.1318,2.69623,1.348115,,35.1318 1.348115 0
35.1521,2.70116,1.35058,,35.1521 1.35058 0
35.1792,2.70718,1.35359,,35.1792 1.35359 0
35.2085,2.7135,1.35675,,35.2085 1.35675 0
35.2269,2.71717,1.358585,,35.2269 1.358585 0
35.2275,2.71731,1.358655,,35.2275 1.358655 0
35.24,2.72007,1.360035,,35.24 1.360035 0
35.2409,2.72022,1.36011,,35.2409 1.36011 0
35.2512,2.72181,1.360905,,35.2512 1.360905 0
35.2541,2.72224,1.36112,,35.2541 1.36112 0
35.2554,2.72242,1.36121,,35.2554 1.36121 0
35.2844,2.7265,1.36325,,35.2844 1.36325 0
35.3018,2.72871,1.364355,,35.3018 1.364355 0
35.3359,2.73275,1.366375,,35.3359 1.366375 0
35.3455,2.73397,1.366985,,35.3455 1.366985 0
35.3672,2.73649,1.368245,,35.3672 1.368245 0
35.4199,2.73549,1.367745,,35.4199 1.367745 0
35.4301,2.73526,1.36763,,35.4301 1.36763 0
35.5048,2.73304,1.36652,,35.5048 1.36652 0
35.505,2.73303,1.366515,,35.505 1.366515 0
35.5147,2.73264,1.36632,,35.5147 1.36632 0
35.5869,2.72835,1.364175,,35.5869 1.364175 0
35.5873,2.72831,1.364155,,35.5873 1.364155 0
35.6143,2.72561,1.362805,,35.6143 1.362805 0
35.6751,2.71911,1.359555,,35.6751 1.359555 0
35.6907,2.71731,1.358655,,35.6907 1.358655 0
35.7349,2.71182,1.35591,,35.7349 1.35591 0
35.7585,2.70931,1.354655,,35.7585 1.354655 0
35.7612,2.70901,1.354505,,35.7612 1.354505 0
35.8208,2.70349,1.351745,,35.8208 1.351745 0
35.8368,2.70137,1.350685,,35.8368 1.350685 0
35.8731,2.69746,1.34873,,35.8731 1.34873 0
35.9282,2.69398,1.34699,,35.9282 1.34699 0
36.0022,2.69192,1.34596,,36.0022 1.34596 0
36.055,2.68966,1.34483,,36.055 1.34483 0
36.108,2.68626,1.34313,,36.108 1.34313 0
36.1097,2.68609,1.343045,,36.1097 1.343045 0
36.1219,2.68462,1.34231,,36.1219 1.34231 0
36.1852,2.6785,1.33925,,36.1852 1.33925 0
36.2379,2.67502,1.33751,,36.2379 1.33751 0
36.2789,2.67213,1.336065,,36.2789 1.336065 0
36.352,2.669,1.3345,,36.352 1.3345 0
36.3787,2.66835,1.334175,,36.3787 1.334175 0
36.3934,2.6677,1.33385,,36.3934 1.33385 0
36.4494,2.66496,1.33248,,36.4494 1.33248 0
36.4701,2.66349,1.331745,,36.4701 1.331745 0
36.5982,2.66271,1.331355,,36.5982 1.331355 0
36.6153,2.66313,1.331565,,36.6153 1.331565 0
36.6408,2.66338,1.33169,,36.6408 1.33169 0
36.6536,2.66313,1.331565,,36.6536 1.331565 0
36.7047,2.66011,1.330055,,36.7047 1.330055 0
36.7138,2.65966,1.32983,,36.7138 1.32983 0
36.7329,2.65821,1.329105,,36.7329 1.329105 0
36.7997,2.65395,1.326975,,36.7997 1.326975 0
36.8392,2.65199,1.325995,,36.8392 1.325995 0
36.9511,2.65257,1.326285,,36.9511 1.326285 0
36.9517,2.65259,1.326295,,36.9517 1.326295 0
36.9571,2.65284,1.32642,,36.9571 1.32642 0
36.9701,2.65237,1.326185,,36.9701 1.326185 0
36.9738,2.65226,1.32613,,36.9738 1.32613 0
37.0567,2.64964,1.32482,,37.0567 1.32482 0
37.0978,2.64768,1.32384,,37.0978 1.32384 0
37.1915,2.64649,1.323245,,37.1915 1.323245 0
37.1962,2.64645,1.323225,,37.1962 1.323225 0
37.2782,2.64607,1.323035,,37.2782 1.323035 0
37.3397,2.64853,1.324265,,37.3397 1.324265 0
37.3435,2.64868,1.32434,,37.3435 1.32434 0
37.3455,2.64875,1.324375,,37.3455 1.324375 0
37.399,2.64926,1.32463,,37.399 1.32463 0
37.4392,2.64922,1.32461,,37.4392 1.32461 0
37.442,2.64915,1.324575,,37.442 1.324575 0
37.5243,2.64749,1.323745,,37.5243 1.323745 0
37.588,2.64774,1.32387,,37.588 1.32387 0
37.6029,2.64774,1.32387,,37.6029 1.32387 0
37.6151,2.6476,1.3238,,37.6151 1.3238 0
37.6157,2.64759,1.323795,,37.6157 1.323795 0
37.6272,2.64738,1.32369,,37.6272 1.32369 0
37.6339,2.64723,1.323615,,37.6339 1.323615 0
37.6535,2.6452,1.3226,,37.6535 1.3226 0
37.6709,2.64331,1.321655,,37.6709 1.321655 0
37.719,2.63851,1.319255,,37.719 1.319255 0
37.7283,2.63765,1.318825,,37.7283 1.318825 0
37.8048,2.63262,1.31631,,37.8048 1.31631 0
37.819,2.63228,1.31614,,37.819 1.31614 0
37.8623,2.63042,1.31521,,37.8623 1.31521 0
37.9144,2.62608,1.31304,,37.9144 1.31304 0
37.9283,2.62414,1.31207,,37.9283 1.31207 0
37.9578,2.62043,1.310215,,37.9578 1.310215 0
38.086,2.60884,1.30442,,38.086 1.30442 0
38.1295,2.60508,1.30254,,38.1295 1.30254 0
38.1754,2.6014,1.3007,,38.1754 1.3007 0
38.2158,2.59757,1.298785,,38.2158 1.298785 0
38.2421,2.59507,1.297535,,38.2421 1.297535 0
38.2678,2.59202,1.29601,,38.2678 1.29601 0
38.2841,2.59015,1.295075,,38.2841 1.295075 0
38.3274,2.58504,1.29252,,38.3274 1.29252 0
38.3333,2.58408,1.29204,,38.3333 1.29204 0
38.3611,2.57933,1.289665,,38.3611 1.289665 0
38.3748,2.57703,1.288515,,38.3748 1.288515 0
38.4527,2.56155,1.280775,,38.4527 1.280775 0
38.4661,2.55904,1.27952,,38.4661 1.27952 0
38.4923,2.5528,1.2764,,38.4923 1.2764 0
38.5566,2.53854,1.26927,,38.5566 1.26927 0
38.6018,2.53061,1.265305,,38.6018 1.265305 0
38.6453,2.52387,1.261935,,38.6453 1.261935 0
38.6731,2.51845,1.259225,,38.6731 1.259225 0
38.7314,2.50798,1.25399,,38.7314 1.25399 0
38.7353,2.50734,1.25367,,38.7353 1.25367 0
38.8063,2.49365,1.246825,,38.8063 1.246825 0
38.8911,2.48194,1.24097,,38.8911 1.24097 0
38.9462,2.47824,1.23912,,38.9462 1.23912 0
38.9893,2.47532,1.23766,,38.9893 1.23766 0
39.0803,2.46822,1.23411,,39.0803 1.23411 0
39.1202,2.46578,1.23289,,39.1202 1.23289 0
39.1551,2.46392,1.23196,,39.1551 1.23196 0
39.1611,2.46351,1.231755,,39.1611 1.231755 0
39.2427,2.45991,1.229955,,39.2427 1.229955 0
39.3382,2.46196,1.23098,,39.3382 1.23098 0
39.372,2.46451,1.232255,,39.372 1.232255 0
39.3751,2.46469,1.232345,,39.3751 1.232345 0
39.4206,2.46757,1.233785,,39.4206 1.233785 0
39.4335,2.46831,1.234155,,39.4335 1.234155 0
39.5107,2.46988,1.23494,,39.5107 1.23494 0
39.523,2.47109,1.235545,,39.523 1.235545 0
39.5328,2.47156,1.23578,,39.5328 1.23578 0
39.5918,2.47788,1.23894,,39.5918 1.23894 0
39.6063,2.47972,1.23986,,39.6063 1.23986 0
39.6126,2.48027,1.240135,,39.6126 1.240135 0
39.6543,2.48395,1.241975,,39.6543 1.241975 0
39.731,2.49387,1.246935,,39.731 1.246935 0
39.7532,2.49744,1.24872,,39.7532 1.24872 0
39.7775,2.50009,1.250045,,39.7775 1.250045 0
39.7819,2.50057,1.250285,,39.7819 1.250285 0
39.7873,2.50121,1.250605,,39.7873 1.250605 0
39.8274,2.50582,1.25291,,39.8274 1.25291 0
39.869,2.51053,1.255265,,39.869 1.255265 0
39.8807,2.51152,1.25576,,39.8807 1.25576 0
39.9616,2.51732,1.25866,,39.9616 1.25866 0
40.0257,2.52285,1.261425,,40.0257 1.261425 0
40.0459,2.52481,1.262405,,40.0459 1.262405 0
40.0664,2.52686,1.26343,,40.0664 1.26343 0
40.0775,2.52788,1.26394,,40.0775 1.26394 0
40.1093,2.53092,1.26546,,40.1093 1.26546 0
40.136,2.53344,1.26672,,40.136 1.26672 0
40.1686,2.53538,1.26769,,40.1686 1.26769 0
40.2374,2.54254,1.27127,,40.2374 1.27127 0
40.2864,2.54795,1.273975,,40.2864 1.273975 0
40.2866,2.54797,1.273985,,40.2866 1.273985 0
40.3037,2.54945,1.274725,,40.3037 1.274725 0
40.3041,2.54947,1.274735,,40.3041 1.274735 0
40.3264,2.55096,1.27548,,40.3264 1.27548 0
40.3265,2.55096,1.27548,,40.3265 1.27548 0
40.3301,2.55112,1.27556,,40.3301 1.27556 0
40.3449,2.55129,1.275645,,40.3449 1.275645 0
40.3873,2.55482,1.27741,,40.3873 1.27741 0
40.393,2.55529,1.277645,,40.393 1.277645 0
40.4137,2.55639,1.278195,,40.4137 1.278195 0
40.4499,2.55768,1.27884,,40.4499 1.27884 0
40.4772,2.5588,1.2794,,40.4772 1.2794 0
40.4997,2.55995,1.279975,,40.4997 1.279975 0
40.5264,2.56094,1.28047,,40.5264 1.28047 0
40.5423,2.56071,1.280355,,40.5423 1.280355 0
40.5715,2.55963,1.279815,,40.5715 1.279815 0
40.5886,2.55912,1.27956,,40.5886 1.27956 0
40.6075,2.5575,1.27875,,40.6075 1.27875 0
40.623,2.55609,1.278045,,40.623 1.278045 0
40.6946,2.55023,1.275115,,40.6946 1.275115 0
40.7106,2.54947,1.274735,,40.7106 1.274735 0
40.7185,2.54914,1.27457,,40.7185 1.27457 0
40.776,2.54555,1.272775,,40.776 1.272775 0
40.8111,2.543,1.2715,,40.8111 1.2715 0
40.8443,2.53861,1.269305,,40.8443 1.269305 0
40.8744,2.53385,1.266925,,40.8744 1.266925 0
40.936,2.52456,1.26228,,40.936 1.26228 0
41.0175,2.51557,1.257785,,41.0175 1.257785 0
41.0193,2.51538,1.25769,,41.0193 1.25769 0
41.1055,2.50419,1.252095,,41.1055 1.252095 0
41.1065,2.50401,1.252005,,41.1065 1.252005 0
41.2076,2.48561,1.242805,,41.2076 1.242805 0
41.2958,2.47436,1.23718,,41.2958 1.23718 0
41.3375,2.47002,1.23501,,41.3375 1.23501 0
41.3927,2.46477,1.232385,,41.3927 1.232385 0
41.4121,2.46181,1.230905,,41.4121 1.230905 0
41.4613,2.45338,1.22669,,41.4613 1.22669 0
41.4685,2.45228,1.22614,,41.4685 1.22614 0
41.4689,2.4522,1.2261,,41.4689 1.2261 0
41.5911,2.4322,1.2161,,41.5911 1.2161 0
41.6475,2.42516,1.21258,,41.6475 1.21258 0
41.7051,2.41743,1.208715,,41.7051 1.208715 0
41.7146,2.41619,1.208095,,41.7146 1.208095 0
41.7951,2.40423,1.202115,,41.7951 1.202115 0
41.8193,2.40087,1.200435,,41.8193 1.200435 0
41.8347,2.39836,1.19918,,41.8347 1.19918 0
41.9022,2.38378,1.19189,,41.9022 1.19189 0
41.9138,2.38076,1.19038,,41.9138 1.19038 0
42.0395,2.35311,1.176555,,42.0395 1.176555 0
42.0811,2.3476,1.1738,,42.0811 1.1738 0
42.1021,2.34491,1.172455,,42.1021 1.172455 0
42.1128,2.34313,1.171565,,42.1128 1.171565 0
42.1561,2.33543,1.167715,,42.1561 1.167715 0
42.2596,2.30928,1.15464,,42.2596 1.15464 0
42.312,2.30015,1.150075,,42.312 1.150075 0
42.3162,2.29916,1.14958,,42.3162 1.14958 0
42.3695,2.28422,1.14211,,42.3695 1.14211 0
42.3738,2.283,1.1415,,42.3738 1.1415 0
42.4207,2.26665,1.133325,,42.4207 1.133325 0
42.4851,2.24614,1.12307,,42.4851 1.12307 0
42.5273,2.23421,1.117105,,42.5273 1.117105 0
42.5274,2.23418,1.11709,,42.5274 1.11709 0
42.5946,2.2144,1.1072,,42.5946 1.1072 0
42.6134,2.20876,1.10438,,42.6134 1.10438 0
42.7117,2.18292,1.09146,,42.7117 1.09146 0
42.7463,2.1748,1.0874,,42.7463 1.0874 0
42.8673,2.14656,1.07328,,42.8673 1.07328 0
42.8674,2.14654,1.07327,,42.8674 1.07327 0
42.8934,2.14103,1.070515,,42.8934 1.070515 0
42.9739,2.12712,1.06356,,42.9739 1.06356 0
43.155,2.11142,1.05571,,43.155 1.05571 0
43.2362,2.11449,1.057245,,43.2362 1.057245 0
43.3068,2.10844,1.05422,,43.3068 1.05422 0
43.3361,2.10686,1.05343,,43.3361 1.05343 0
43.3364,2.10684,1.05342,,43.3364 1.05342 0
43.37,2.1054,1.0527,,43.37 1.0527 0
43.5881,2.11334,1.05667,,43.5881 1.05667 0
43.6076,2.11644,1.05822,,43.6076 1.05822 0
43.6256,2.11824,1.05912,,43.6256 1.05912 0
43.6559,2.12092,1.06046,,43.6559 1.06046 0
43.7609,2.12486,1.06243,,43.7609 1.06243 0
43.8377,2.13345,1.066725,,43.8377 1.066725 0
43.9137,2.14467,1.072335,,43.9137 1.072335 0
43.9143,2.14469,1.072345,,43.9143 1.072345 0
44.0328,2.14675,1.073375,,44.0328 1.073375 0
44.0463,2.14801,1.074005,,44.0463 1.074005 0
44.0548,2.14888,1.07444,,44.0548 1.07444 0
44.0552,2.14891,1.074455,,44.0552 1.074455 0
44.08,2.15098,1.07549,,44.08 1.07549 0
44.0926,2.15209,1.076045,,44.0926 1.076045 0
44.1335,2.15228,1.07614,,44.1335 1.07614 0
44.1364,2.152,1.076,,44.1364 1.076 0
44.1469,2.15074,1.07537,,44.1469 1.07537 0
44.151,2.15026,1.07513,,44.151 1.07513 0
44.1633,2.14873,1.074365,,44.1633 1.074365 0
44.205,2.14426,1.07213,,44.205 1.07213 0
44.2102,2.14359,1.071795,,44.2102 1.071795 0
44.239,2.13887,1.069435,,44.239 1.069435 0
44.2712,2.13327,1.066635,,44.2712 1.066635 0
44.2869,2.13047,1.065235,,44.2869 1.065235 0
44.3026,2.12783,1.063915,,44.3026 1.063915 0
44.3357,2.12236,1.06118,,44.3357 1.06118 0
44.3475,2.12034,1.06017,,44.3475 1.06017 0
44.415,2.11086,1.05543,,44.415 1.05543 0
44.4254,2.10931,1.054655,,44.4254 1.054655 0
44.4511,2.10445,1.052225,,44.4511 1.052225 0
44.4924,2.09735,1.048675,,44.4924 1.048675 0
44.5141,2.09298,1.04649,,44.5141 1.04649 0
44.5619,2.08396,1.04198,,44.5619 1.04198 0
44.6209,2.07581,1.037905,,44.6209 1.037905 0
44.6245,2.07533,1.037665,,44.6245 1.037665 0
44.6249,2.07527,1.037635,,44.6249 1.037635 0
44.7088,2.06467,1.032335,,44.7088 1.032335 0
44.7102,2.06451,1.032255,,44.7102 1.032255 0
44.7524,2.05996,1.02998,,44.7524 1.02998 0
44.7766,2.05722,1.02861,,44.7766 1.02861 0
44.8223,2.05107,1.025535,,44.8223 1.025535 0
44.839,2.04858,1.02429,,44.839 1.02429 0
44.8488,2.04689,1.023445,,44.8488 1.023445 0
44.8701,2.04262,1.02131,,44.8701 1.02131 0
44.9091,2.03464,1.01732,,44.9091 1.01732 0
44.9091,2.03464,1.01732,,44.9091 1.01732 0
44.9375,2.02847,1.014235,,44.9375 1.014235 0
44.9531,2.02527,1.012635,,44.9531 1.012635 0
45.0667,2.01216,1.00608,,45.0667 1.00608 0
45.1139,2.00815,1.004075,,45.1139 1.004075 0
45.1437,2.00381,1.001905,,45.1437 1.001905 0
45.1552,2.00158,1.00079,,45.1552 1.00079 0
45.1555,2.00152,1.00076,,45.1555 1.00076 0
45.31,1.98539,0.992695,,45.31 0.992695 0
45.331,1.98526,0.99263,,45.331 0.99263 0
45.3529,1.98509,0.992545,,45.3529 0.992545 0
45.3825,1.98513,0.992565,,45.3825 0.992565 0
45.3826,1.98512,0.99256,,45.3826 0.99256 0
45.3871,1.98492,0.99246,,45.3871 0.99246 0
45.4021,1.98317,0.991585,,45.4021 0.991585 0
45.4611,1.97836,0.98918,,45.4611 0.98918 0
45.4734,1.97674,0.98837,,45.4734 0.98837 0
45.4987,1.97362,0.98681,,45.4987 0.98681 0
45.4989,1.97338,0.98669,,45.4989 0.98669 0
45.5068,1.96171,0.980855,,45.5068 0.980855 0
