"Distance","Diameter","RAS_R","RAS_A","RAS_S"
15.2026,3.19872,24.2179,-11.8439,5.94807
15.2705,3.19355,24.275,-11.8072,5.94585
15.3399,3.18763,24.3341,-11.771,5.94912
15.4333,3.17889,24.4132,-11.7213,5.95051
15.5335,3.1734,24.4989,-11.6693,5.94772
15.5369,3.17299,24.5017,-11.6676,5.94748
15.561,3.16888,24.5221,-11.6546,5.94742
15.5692,3.16734,24.5287,-11.6498,5.94737
15.8086,3.1349,24.7286,-11.5185,5.95744
15.8535,3.13042,24.7664,-11.4949,5.96241
15.9277,3.11901,24.8291,-11.4552,5.96572
16.032,3.10146,24.9137,-11.3943,5.96511
16.2512,3.07122,25.0876,-11.2623,5.98531
16.2929,3.06656,25.122,-11.2397,5.99149
16.4447,3.04087,25.2436,-11.1502,6.00832
16.4728,3.03709,25.2687,-11.1377,6.00814
16.4744,3.03651,25.2699,-11.1366,6.00832
16.7531,2.98293,25.5005,-10.9827,6.03617
16.7986,2.98025,25.5398,-10.9603,6.04107
16.8303,2.97828,25.567,-10.9448,6.04566
16.8448,2.97603,25.5794,-10.9371,6.04682
16.981,2.95232,25.6897,-10.8602,6.06824
17.0371,2.94238,25.735,-10.8286,6.07772
17.2314,2.92237,25.8867,-10.7088,6.09793
17.3571,2.9116,25.9894,-10.6405,6.12221
17.6155,2.90343,26.1881,-10.4801,6.16189
17.6187,2.90355,26.1905,-10.478,6.16206
17.8088,2.89085,26.3287,-10.3515,6.19412
17.9074,2.89053,26.4024,-10.2882,6.21083
18.0443,2.88851,26.4984,-10.1925,6.22996
18.1428,2.89182,26.5668,-10.1248,6.25098
18.1814,2.89411,26.5936,-10.0983,6.25941
18.2653,2.90819,26.654,-10.0435,6.27899
18.2742,2.90918,26.6604,-10.0374,6.28026
18.5342,2.93825,26.8338,-9.85037,6.33079
18.641,2.95048,26.9016,-9.77041,6.351
18.6425,2.95071,26.9026,-9.76929,6.35136
18.8105,2.97185,27.0096,-9.64432,6.3849
18.8239,2.97288,27.0178,-9.63377,6.38634
18.9561,2.98149,27.0998,-9.53163,6.40466
19.045,2.98379,27.1504,-9.45946,6.4163
19.112,2.98594,27.1934,-9.40914,6.4268
19.3411,2.982,27.3308,-9.2263,6.43808
19.396,2.98667,27.3673,-9.18549,6.44276
19.4617,2.9879,27.4081,-9.13399,6.44529
19.5107,2.98525,27.4356,-9.09345,6.44528
19.5113,2.98522,27.4359,-9.09302,6.44528
19.6839,2.98515,27.5428,-8.95753,6.4508
19.7105,2.98549,27.5595,-8.93686,6.45139
19.7211,2.98529,27.5662,-8.92861,6.45185
19.9077,2.98445,27.6831,-8.78324,6.4477
19.934,2.98522,27.6993,-8.76252,6.44837
19.9712,2.98583,27.7211,-8.73253,6.45083
19.9959,2.98625,27.736,-8.71288,6.45227
20.0648,2.98467,27.7743,-8.65568,6.4545
20.0777,2.98445,27.7815,-8.64495,6.45464
20.0989,2.98393,27.7928,-8.62702,6.45432
20.1844,2.98133,27.8374,-8.55414,6.45166
20.1965,2.98103,27.8434,-8.54367,6.45055
20.3076,2.96986,27.8885,-8.44229,6.44416
20.3759,2.95585,27.9166,-8.38022,6.44061
20.3781,2.95538,27.9176,-8.3782,6.44063
20.7309,2.8912,28.0724,-8.06219,6.41483
20.7441,2.89245,28.0806,-8.05207,6.41288
20.8852,2.88142,28.1629,-7.93772,6.40619
21.1029,2.85965,28.2668,-7.74815,6.38047
21.199,2.84695,28.3088,-7.66174,6.37806
21.2495,2.84031,28.3306,-7.6162,6.3788
21.4756,2.81842,28.4212,-7.4098,6.36159
21.5619,2.8164,28.4511,-7.32882,6.36129
21.5849,2.81795,28.4596,-7.30739,6.36168
21.7687,2.84395,28.5363,-7.1406,6.35275
21.838,2.8488,28.5548,-7.07392,6.35055
22.154,2.87934,28.6627,-6.77685,6.34812
22.2624,2.90808,28.695,-6.6734,6.34542
22.3358,2.92227,28.7162,-6.60337,6.35043
22.3395,2.92286,28.7174,-6.59982,6.35081
22.599,2.96008,28.7823,-6.34859,6.35532
22.6294,2.96407,28.7896,-6.31933,6.35892
22.656,2.96713,28.7961,-6.29363,6.36062
22.7176,2.9742,28.817,-6.23585,6.36486
22.7337,2.97628,28.8219,-6.22053,6.36551
22.8097,2.9867,28.8436,-6.14785,6.37069
22.8766,2.99057,28.857,-6.0826,6.37703
23.167,3.00294,28.9308,-5.8046,6.41675
23.2135,3.00594,28.9411,-5.75928,6.41858
23.3463,3.00893,28.9767,-5.63216,6.43292
23.4582,3.00949,29.006,-5.52497,6.44598
23.4654,3.00959,29.0078,-5.51801,6.44695
23.5023,3.01107,29.0171,-5.48273,6.45255
23.5087,3.01141,29.0187,-5.4767,6.45358
