"Distance","Diameter","RAS_R","RAS_A","RAS_S"
8.36243,1.67718,7.63909,15.5024,-29.9507
8.37368,1.6796,7.63087,15.5099,-29.9525
8.44506,1.69285,7.58139,15.5585,-29.9692
8.45535,1.69494,7.5743,15.5657,-29.9714
8.46911,1.69714,7.56474,15.5753,-29.9736
8.48315,1.69877,7.55499,15.585,-29.9764
8.55509,1.71071,7.50488,15.6341,-29.9923
8.59769,1.7146,7.46859,15.6556,-29.9983
8.70038,1.73061,7.38383,15.7098,-30.0189
8.70307,1.731,7.38148,15.7111,-30.0192
8.70765,1.73137,7.37741,15.7131,-30.0199
8.80878,1.74337,7.29501,15.769,-30.0374
8.81233,1.74383,7.29234,15.7713,-30.0379
8.88416,1.75062,7.23711,15.8153,-30.0511
8.92716,1.75268,7.2044,15.8424,-30.0576
9.00777,1.75885,7.14251,15.8914,-30.0739
9.01061,1.75906,7.14033,15.8931,-30.0746
9.0596,1.75852,7.10252,15.9231,-30.0832
9.08063,1.75839,7.08629,15.9355,-30.0881
9.12981,1.75714,7.04785,15.9644,-30.0984
9.16337,1.75412,7.02363,15.9864,-30.106
9.23592,1.74397,6.96945,16.031,-30.1244
9.24525,1.74116,6.96183,16.036,-30.1264
9.35691,1.71709,6.87509,16.1018,-30.1511
9.49236,1.68609,6.7662,16.178,-30.1773
9.51078,1.68365,6.75204,16.1886,-30.1823
9.57535,1.67196,6.70183,16.2271,-30.1953
9.61295,1.66581,6.67314,16.2494,-30.205
9.6873,1.647,6.61185,16.2898,-30.2168
9.69362,1.64549,6.60671,16.2932,-30.2182
9.71679,1.6407,6.58871,16.3066,-30.224
9.76006,1.63192,6.55403,16.3298,-30.2354
9.78363,1.62573,6.53596,16.3435,-30.2418
9.90173,1.59468,6.4391,16.4009,-30.2774
9.92286,1.5882,6.42221,16.4116,-30.2842
10.0025,1.56284,6.35672,16.4519,-30.3048
10.0074,1.56077,6.35241,16.4538,-30.3062
10.0186,1.55504,6.34271,16.4586,-30.3091
10.0531,1.53589,6.31312,16.4731,-30.3194
10.0542,1.53526,6.31223,16.4735,-30.3198
10.1852,1.46177,6.2113,16.5441,-30.3646
10.2132,1.44693,6.18808,16.5557,-30.3751
10.2784,1.41192,6.13698,16.5898,-30.3968
10.3679,1.35472,6.05885,16.6253,-30.4224
10.4638,1.30106,5.97587,16.6621,-30.4532
10.5013,1.27954,5.94354,16.6758,-30.4663
10.575,1.23688,5.88078,16.7083,-30.4872
10.6101,1.21752,5.84982,16.722,-30.4967
10.6292,1.20677,5.83299,16.7299,-30.501
10.6566,1.19215,5.80881,16.7409,-30.5079
10.6794,1.18049,5.78947,16.7515,-30.5137
10.6808,1.17958,5.78823,16.752,-30.5136
10.6885,1.17549,5.78121,16.7546,-30.5153
