"Distance","Diameter","RAS_R","RAS_A","RAS_S"
5.3359,1.44385,3.49523,-10.7687,-33.7196
5.34069,1.44159,3.49376,-10.7644,-33.718
5.41095,1.41503,3.46862,-10.7031,-33.6946
5.42946,1.40744,3.46324,-10.686,-33.6899
5.4517,1.3985,3.45689,-10.6656,-33.6837
5.4559,1.39671,3.45561,-10.6617,-33.6827
5.46073,1.39448,3.45412,-10.6573,-33.6814
5.49545,1.37822,3.44483,-10.6255,-33.6713
5.60207,1.33253,3.41803,-10.5264,-33.6425
5.62916,1.32069,3.41324,-10.5003,-33.6366
5.66236,1.30758,3.40699,-10.4688,-33.6284
5.66614,1.30602,3.40618,-10.4653,-33.6273
5.668,1.3052,3.40575,-10.4635,-33.6269
5.70959,1.28882,3.39456,-10.4252,-33.6151
5.75239,1.27195,3.38227,-10.3853,-33.6056
5.76528,1.26863,3.37846,-10.3733,-33.6031
5.8587,1.24783,3.34755,-10.2871,-33.5846
5.8734,1.24564,3.34335,-10.2735,-33.581
5.89582,1.24313,3.33379,-10.2538,-33.576
5.89719,1.24289,3.33328,-10.2526,-33.5757
5.90099,1.24206,3.33189,-10.2491,-33.5749
5.90223,1.24176,3.33149,-10.248,-33.5747
5.92036,1.23725,3.32521,-10.2313,-33.5715
5.99295,1.22805,3.29678,-10.1664,-33.5557
6.03938,1.22761,3.27875,-10.1244,-33.5473
6.06449,1.22736,3.268,-10.1019,-33.5444
6.08971,1.22655,3.25886,-10.0787,-33.541
6.09222,1.22645,3.25791,-10.0764,-33.5407
6.1078,1.22425,3.25402,-10.0614,-33.539
6.20328,1.22397,3.22355,-9.97232,-33.5228
6.20332,1.22397,3.22355,-9.97229,-33.5228
6.20605,1.22412,3.22303,-9.96962,-33.5226
6.22581,1.22567,3.21866,-9.95049,-33.5203
6.25374,1.2271,3.21335,-9.92318,-33.5177
6.27201,1.22877,3.20846,-9.90578,-33.5151
6.30992,1.23161,3.19663,-9.86995,-33.5114
6.31249,1.23194,3.19587,-9.86753,-33.511
6.34994,1.23538,3.18814,-9.83105,-33.5075
6.35229,1.23556,3.18726,-9.82887,-33.5074
6.39976,1.23938,3.1709,-9.78458,-33.5025
6.43891,1.24127,3.16286,-9.74631,-33.5006
6.44357,1.2416,3.16185,-9.74178,-33.5003
6.48089,1.24496,3.1536,-9.7054,-33.499
6.50601,1.24774,3.1483,-9.68084,-33.4991
6.52725,1.25144,3.14112,-9.66091,-33.4976
6.54294,1.25367,3.1362,-9.64602,-33.4971
6.54657,1.25401,3.13508,-9.64257,-33.4972
6.58645,1.2567,3.12599,-9.60374,-33.497
6.59117,1.25698,3.12518,-9.59909,-33.4969
6.66344,1.26383,3.11483,-9.52758,-33.4983
6.67145,1.26475,3.11437,-9.51961,-33.4988
6.69534,1.26789,3.11142,-9.4959,-33.4994
6.69543,1.26791,3.1114,-9.49582,-33.4994
6.71,1.26958,3.10834,-9.48157,-33.4995
6.73232,1.27088,3.10509,-9.45952,-33.5007
6.74625,1.27142,3.10396,-9.44565,-33.5013
