"Distance","Diameter","RAS_R","RAS_A","RAS_S"
10.167,2.348,9.28968,-25.6987,-8.57127
10.2218,2.35327,9.24604,-25.683,-8.54197
10.2401,2.35519,9.23118,-25.6779,-8.5326
10.2524,2.35613,9.22101,-25.6744,-8.52665
10.2575,2.35649,9.21684,-25.6727,-8.52429
10.2836,2.35804,9.19513,-25.6662,-8.51144
10.3062,2.35924,9.17606,-25.6619,-8.49992
10.3245,2.36011,9.16085,-25.6585,-8.49047
10.3312,2.36051,9.15526,-25.6573,-8.48694
10.4131,2.36606,9.08883,-25.64,-8.44227
10.4537,2.36992,9.05606,-25.6278,-8.42155
10.4639,2.37098,9.04786,-25.6251,-8.41612
10.4739,2.37179,9.03986,-25.6237,-8.41029
10.5417,2.3789,8.98622,-25.6115,-8.3707
10.5834,2.38151,8.95161,-25.6058,-8.34809
10.5915,2.38196,8.94506,-25.6051,-8.34346
10.6223,2.38362,8.92026,-25.6009,-8.32559
10.6348,2.38444,8.91,-25.5994,-8.31863
10.6878,2.38801,8.86598,-25.583,-8.29411
10.7428,2.39227,8.82133,-25.5672,-8.26621
10.8048,2.39833,8.77235,-25.5489,-8.23279
10.8438,2.40247,8.74072,-25.539,-8.21222
10.8702,2.40254,8.71999,-25.5367,-8.19606
10.8834,2.40222,8.70956,-25.5343,-8.18834
10.9316,2.39854,8.67038,-25.5284,-8.16101
10.945,2.39736,8.65967,-25.5254,-8.15347
11.005,2.39248,8.61283,-25.5158,-8.11715
11.0651,2.38593,8.56614,-25.5064,-8.08053
11.091,2.38313,8.54549,-25.5029,-8.06539
11.1294,2.37846,8.51412,-25.4989,-8.04359
11.1976,2.3693,8.4587,-25.4836,-8.00681
11.234,2.36435,8.43007,-25.4731,-7.98706
11.271,2.35814,8.40091,-25.4636,-7.96626
11.2984,2.35378,8.37899,-25.4585,-7.95061
11.3068,2.35207,8.37244,-25.4564,-7.94579
11.3418,2.34397,8.34445,-25.4492,-7.92605
11.4322,2.32684,8.27034,-25.4289,-7.87839
11.5051,2.31371,8.21062,-25.4181,-7.83815
11.5245,2.30961,8.1952,-25.4184,-7.8263
11.5775,2.29622,8.15324,-25.4135,-7.79423
11.5906,2.29267,8.14253,-25.4121,-7.78682
11.705,2.26591,8.0501,-25.3937,-7.72214
11.771,2.2531,7.99761,-25.3859,-7.6828
11.779,2.25161,7.99137,-25.3851,-7.67781
11.7884,2.24934,7.98389,-25.3843,-7.67222
11.8512,2.23367,7.93479,-25.3742,-7.6345
11.8926,2.22129,7.903,-25.3711,-7.6081
11.9058,2.21756,7.89291,-25.3706,-7.59965
11.9121,2.21568,7.888,-25.3704,-7.59572
11.985,2.19327,7.83077,-25.3621,-7.55124
12.0322,2.17569,7.79413,-25.3557,-7.52213
12.0663,2.16313,7.76848,-25.3519,-7.50012
12.0738,2.16042,7.76269,-25.3511,-7.49537
12.1233,2.14323,7.72422,-25.346,-7.46459
12.1362,2.13883,7.71397,-25.3444,-7.45693
12.1394,2.13764,7.71149,-25.3439,-7.45496
12.1787,2.12247,7.68134,-25.3421,-7.42991
12.2343,2.10015,7.63762,-25.335,-7.3962
12.2724,2.08368,7.60784,-25.3282,-7.37353
12.4214,2.02829,7.4953,-25.3168,-7.27651
12.4404,2.02266,7.48056,-25.3162,-7.26446
12.447,2.0207,7.47562,-25.3159,-7.26019
12.4921,2.00571,7.44096,-25.3149,-7.23132
