"Distance","Diameter","RAS_R","RAS_A","RAS_S"
14.0673,2.40391,0.853632,-28.0736,0.297748
14.0684,2.404,0.85294,-28.0734,0.29849
14.0836,2.40534,0.842822,-28.0699,0.309351
14.0868,2.4055,0.840751,-28.0692,0.311704
14.0955,2.40587,0.835136,-28.0672,0.318017
14.1317,2.40718,0.811185,-28.0589,0.343867
14.2668,2.42373,0.718909,-28.0267,0.437101
14.3021,2.43209,0.694592,-28.0203,0.461846
14.3122,2.43452,0.68762,-28.0189,0.469103
14.3629,2.44632,0.653908,-28.0119,0.506215
14.3736,2.44853,0.646698,-28.01,0.513885
14.4051,2.45422,0.626118,-28.0043,0.537127
14.4622,2.46088,0.586658,-27.9922,0.576603
14.5147,2.47171,0.552242,-27.9785,0.613713
14.5171,2.47222,0.550626,-27.9779,0.615379
14.5643,2.48213,0.518796,-27.9672,0.648662
14.5989,2.48959,0.496387,-27.9593,0.673725
14.6094,2.49158,0.489616,-27.9569,0.681439
14.6233,2.49397,0.480374,-27.9538,0.69135
14.6368,2.49573,0.471599,-27.9509,0.701095
14.6407,2.49611,0.46894,-27.95,0.703861
14.6578,2.49792,0.45733,-27.9461,0.715798
14.6875,2.50125,0.43686,-27.9398,0.736383
14.6978,2.50264,0.4297,-27.9375,0.743358
14.7422,2.50919,0.397739,-27.929,0.773073
14.7423,2.5092,0.397695,-27.929,0.773113
14.7576,2.51197,0.386767,-27.9257,0.783312
14.8359,2.52535,0.333188,-27.9074,0.837438
14.9192,2.54364,0.278507,-27.8853,0.896302
14.9558,2.55079,0.253093,-27.8753,0.920696
14.9756,2.55478,0.239211,-27.8696,0.933455
15.0723,2.57301,0.171942,-27.8456,0.998717
15.0904,2.57703,0.15931,-27.8419,1.01109
15.1013,2.57929,0.151611,-27.8395,1.01844
15.1186,2.58287,0.139376,-27.8355,1.03007
15.123,2.58371,0.136248,-27.8344,1.03296
15.1246,2.58392,0.135142,-27.8341,1.03404
15.1554,2.58742,0.114185,-27.8275,1.05564
15.1554,2.58743,0.114175,-27.8275,1.05565
15.1571,2.58759,0.113029,-27.8271,1.05677
15.1763,2.58878,0.0987585,-27.8237,1.0692
15.2011,2.5898,0.0810158,-27.8192,1.08592
15.2029,2.58987,0.0797746,-27.8189,1.08711
15.2713,2.59387,0.0303206,-27.8045,1.13215
15.2943,2.59508,0.0145559,-27.7993,1.14812
15.301,2.59538,0.0100044,-27.798,1.15282
15.3141,2.59583,0.000517678,-27.7958,1.16161
15.3618,2.59724,-0.0331619,-27.7864,1.1941
15.375,2.59788,-0.0428694,-27.7846,1.2029
15.3853,2.5981,-0.0504669,-27.7831,1.20955
15.3993,2.598,-0.0608851,-27.7812,1.21876
15.4127,2.59744,-0.070896,-27.779,1.22746
15.4495,2.59352,-0.0974386,-27.7742,1.25242
15.4937,2.58844,-0.129459,-27.7674,1.28208
15.5095,2.58546,-0.140586,-27.7642,1.29288
15.5677,2.57441,-0.181191,-27.7544,1.33343
15.5758,2.57272,-0.18727,-27.7533,1.33859
15.5932,2.56873,-0.200296,-27.7504,1.34986
15.6594,2.55271,-0.24854,-27.7393,1.3938
15.661,2.55233,-0.249654,-27.7391,1.39488
15.7224,2.53452,-0.292981,-27.7258,1.4364
15.7244,2.534,-0.294368,-27.7254,1.43777
15.7525,2.52516,-0.312283,-27.7169,1.45764
15.8359,2.48096,-0.370796,-27.6911,1.51124
15.8418,2.47756,-0.374638,-27.6891,1.51518
15.9241,2.42995,-0.430746,-27.6636,1.56976
15.939,2.42165,-0.440708,-27.6603,1.58036
16.0205,2.37681,-0.496313,-27.6433,1.63747
16.1103,2.33413,-0.559426,-27.6299,1.6998
16.2004,2.29802,-0.625166,-27.6172,1.76014
16.2641,2.27686,-0.670376,-27.6071,1.80387
16.2867,2.26924,-0.685901,-27.6031,1.8198
16.3134,2.25991,-0.704964,-27.5985,1.83791
16.3527,2.24529,-0.732174,-27.5923,1.8656
16.5922,2.16587,-0.904409,-27.5492,2.02635
16.6435,2.15519,-0.941555,-27.5374,2.05963
16.697,2.14572,-0.979055,-27.5293,2.09704
16.7224,2.14143,-0.996162,-27.5252,2.11531
16.79,2.13182,-1.04024,-27.5149,2.16558
16.8648,2.12576,-1.09098,-27.503,2.21914
16.8923,2.12413,-1.11016,-27.4981,2.23823
16.9289,2.12109,-1.13704,-27.4929,2.26255
16.9865,2.11746,-1.17819,-27.4834,2.30176
17.0068,2.11463,-1.19201,-27.4792,2.31604
17.0885,2.10668,-1.24695,-27.4608,2.37357
17.1126,2.10474,-1.26335,-27.4573,2.39089
17.1446,2.1021,-1.28446,-27.4529,2.41448
17.1541,2.10101,-1.29051,-27.4517,2.42172
17.1963,2.0954,-1.3186,-27.4459,2.45275
17.2129,2.09309,-1.32952,-27.443,2.46484
17.2171,2.09241,-1.33226,-27.4423,2.46798
17.2246,2.09104,-1.33724,-27.4408,2.47332
17.2367,2.08859,-1.34514,-27.4389,2.48228
17.289,2.07801,-1.38057,-27.4308,2.52001
17.2925,2.07705,-1.38265,-27.4315,2.52271
17.312,2.07137,-1.39524,-27.4309,2.5376
17.3755,2.0528,-1.43679,-27.427,2.58547
17.3811,2.0511,-1.44021,-27.4272,2.5898
17.4366,2.03364,-1.47748,-27.4182,2.63
17.4368,2.03359,-1.47758,-27.4182,2.6301
17.5079,2.00821,-1.52676,-27.4047,2.67967
17.5157,2.00557,-1.53236,-27.4039,2.68513
17.5579,1.99232,-1.56242,-27.3955,2.71341
17.6031,1.97875,-1.5955,-27.3905,2.74386
17.6482,1.96505,-1.62887,-27.3808,2.77256
17.6972,1.94849,-1.6655,-27.3697,2.80315
17.7136,1.94309,-1.67803,-27.3649,2.81261
17.7639,1.92507,-1.71551,-27.3549,2.84466
17.7921,1.91613,-1.73682,-27.3457,2.86073
17.8029,1.91235,-1.74463,-27.342,2.86713
17.8319,1.90197,-1.76622,-27.3332,2.88442
17.8731,1.88826,-1.79754,-27.3223,2.9088
17.8732,1.88822,-1.79763,-27.3223,2.90887
17.883,1.8853,-1.8051,-27.3189,2.91424
17.9077,1.87672,-1.82361,-27.3122,2.92919
17.9202,1.8723,-1.83319,-27.3095,2.93675
17.9374,1.86624,-1.84622,-27.3052,2.94721
17.9787,1.8523,-1.87792,-27.2936,2.97086
18.0398,1.83507,-1.92494,-27.2842,3.00882
18.0823,1.82429,-1.95774,-27.2782,3.03508
18.1258,1.81609,-1.99057,-27.2684,3.06191
18.1578,1.81037,-2.0145,-27.2587,3.0809
18.1618,1.80964,-2.01751,-27.2575,3.08312
