Distance,Diameter,Radius,FFR,Text File Input
54.264,1.69091,0.845455,,54.264 0.845455 0
54.3445,1.70559,0.852795,,54.3445 0.852795 0
54.3531,1.7065,0.85325,,54.3531 0.85325 0
54.3842,1.70766,0.85383,,54.3842 0.85383 0
54.3903,1.70772,0.85386,,54.3903 0.85386 0
54.4281,1.70686,0.85343,,54.4281 0.85343 0
54.4339,1.7065,0.85325,,54.4339 0.85325 0
54.4895,1.70425,0.852125,,54.4895 0.852125 0
54.5648,1.70588,0.85294,,54.5648 0.85294 0
54.5917,1.70809,0.854045,,54.5917 0.854045 0
54.5919,1.7081,0.85405,,54.5919 0.85405 0
54.6145,1.70807,0.854035,,54.6145 0.854035 0
54.625,1.70743,0.853715,,54.625 0.853715 0
54.6444,1.70576,0.85288,,54.6444 0.85288 0
54.7116,1.70278,0.85139,,54.7116 0.85139 0
54.7274,1.70286,0.85143,,54.7274 0.85143 0
54.7624,1.70279,0.851395,,54.7624 0.851395 0
54.7894,1.70285,0.851425,,54.7894 0.851425 0
54.7896,1.70285,0.851425,,54.7896 0.851425 0
54.8005,1.70275,0.851375,,54.8005 0.851375 0
54.8006,1.70274,0.85137,,54.8006 0.85137 0
54.8216,1.70172,0.85086,,54.8216 0.85086 0
54.8451,1.70035,0.850175,,54.8451 0.850175 0
54.8451,1.70035,0.850175,,54.8451 0.850175 0
54.852,1.69977,0.849885,,54.852 0.849885 0
54.881,1.69692,0.84846,,54.881 0.84846 0
54.9904,1.68739,0.843695,,54.9904 0.843695 0
54.9969,1.68735,0.843675,,54.9969 0.843675 0
55.0027,1.68713,0.843565,,55.0027 0.843565 0
55.0106,1.68659,0.843295,,55.0106 0.843295 0
55.031,1.68472,0.84236,,55.031 0.84236 0
55.031,1.68472,0.84236,,55.031 0.84236 0
55.0316,1.68467,0.842335,,55.0316 0.842335 0
55.0531,1.68235,0.841175,,55.0531 0.841175 0
55.0864,1.67796,0.83898,,55.0864 0.83898 0
55.1215,1.67342,0.83671,,55.1215 0.83671 0
55.1572,1.66976,0.83488,,55.1572 0.83488 0
55.1881,1.66654,0.83327,,55.1881 0.83327 0
55.2063,1.66354,0.83177,,55.2063 0.83177 0
55.2206,1.6612,0.8306,,55.2206 0.8306 0
55.2827,1.65005,0.825025,,55.2827 0.825025 0
55.2859,1.64954,0.82477,,55.2859 0.82477 0
55.3287,1.64279,0.821395,,55.3287 0.821395 0
55.3289,1.64277,0.821385,,55.3289 0.821385 0
55.3513,1.64032,0.82016,,55.3513 0.82016 0
55.3742,1.63857,0.819285,,55.3742 0.819285 0
55.3767,1.63836,0.81918,,55.3767 0.81918 0
55.435,1.63283,0.816415,,55.435 0.816415 0
55.4435,1.63227,0.816135,,55.4435 0.816135 0
55.4749,1.62904,0.81452,,55.4749 0.81452 0
55.5011,1.62599,0.812995,,55.5011 0.812995 0
55.5266,1.62308,0.81154,,55.5266 0.81154 0
55.5326,1.62232,0.81116,,55.5326 0.81116 0
55.5435,1.62029,0.810145,,55.5435 0.810145 0
55.569,1.6147,0.80735,,55.569 0.80735 0
55.5951,1.60886,0.80443,,55.5951 0.80443 0
55.6046,1.60732,0.80366,,55.6046 0.80366 0
55.6838,1.59342,0.79671,,55.6838 0.79671 0
55.6881,1.59277,0.796385,,55.6881 0.796385 0
55.7306,1.58738,0.79369,,55.7306 0.79369 0
55.7556,1.58368,0.79184,,55.7556 0.79184 0
55.7592,1.58305,0.791525,,55.7592 0.791525 0
55.7995,1.57484,0.78742,,55.7995 0.78742 0
55.8488,1.56398,0.78199,,55.8488 0.78199 0
55.9326,1.55438,0.77719,,55.9326 0.77719 0
55.9477,1.55423,0.777115,,55.9477 0.777115 0
55.9896,1.55279,0.776395,,55.9896 0.776395 0
55.9929,1.55258,0.77629,,55.9929 0.77629 0
56.0336,1.5522,0.7761,,56.0336 0.7761 0
56.0514,1.5513,0.77565,,56.0514 0.77565 0
56.0896,1.54967,0.774835,,56.0896 0.774835 0
56.1258,1.54823,0.774115,,56.1258 0.774115 0
56.138,1.54754,0.77377,,56.138 0.77377 0
56.194,1.54396,0.77198,,56.194 0.77198 0
56.2318,1.5433,0.77165,,56.2318 0.77165 0
56.2498,1.5431,0.77155,,56.2498 0.77155 0
56.2602,1.54281,0.771405,,56.2602 0.771405 0
56.2863,1.54185,0.770925,,56.2863 0.770925 0
56.2911,1.5416,0.7708,,56.2911 0.7708 0
56.321,1.53993,0.769965,,56.321 0.769965 0
56.3618,1.53827,0.769135,,56.3618 0.769135 0
56.3646,1.53818,0.76909,,56.3646 0.76909 0
56.3812,1.53755,0.768775,,56.3812 0.768775 0
56.4253,1.53599,0.767995,,56.4253 0.767995 0
56.4453,1.53535,0.767675,,56.4453 0.767675 0
56.4791,1.53446,0.76723,,56.4791 0.76723 0
56.4878,1.53427,0.767135,,56.4878 0.767135 0
56.5393,1.53325,0.766625,,56.5393 0.766625 0
56.5478,1.53342,0.76671,,56.5478 0.76671 0
56.5559,1.53319,0.766595,,56.5559 0.766595 0
56.5769,1.5324,0.7662,,56.5769 0.7662 0
56.6087,1.53107,0.765535,,56.6087 0.765535 0
56.609,1.53105,0.765525,,56.609 0.765525 0
56.6483,1.52853,0.764265,,56.6483 0.764265 0
56.6713,1.52693,0.763465,,56.6713 0.763465 0
56.6713,1.52693,0.763465,,56.6713 0.763465 0
56.6749,1.52668,0.76334,,56.6749 0.76334 0
56.7147,1.52439,0.762195,,56.7147 0.762195 0
56.7204,1.524,0.762,,56.7204 0.762 0
56.7312,1.52324,0.76162,,56.7312 0.76162 0
56.7316,1.52319,0.761595,,56.7316 0.761595 0
56.7819,1.51667,0.758335,,56.7819 0.758335 0
56.7896,1.51561,0.757805,,56.7896 0.757805 0
56.8094,1.5129,0.75645,,56.8094 0.75645 0
56.8351,1.50913,0.754565,,56.8351 0.754565 0
56.9018,1.49929,0.749645,,56.9018 0.749645 0
56.9054,1.49875,0.749375,,56.9054 0.749375 0
56.9076,1.49829,0.749145,,56.9076 0.749145 0
56.911,1.49761,0.748805,,56.911 0.748805 0
56.9846,1.484,0.742,,56.9846 0.742 0
56.9846,1.484,0.742,,56.9846 0.742 0
56.9849,1.48395,0.741975,,56.9849 0.741975 0
57.0459,1.47215,0.736075,,57.0459 0.736075 0
57.0499,1.47152,0.73576,,57.0499 0.73576 0
57.0695,1.46806,0.73403,,57.0695 0.73403 0
57.0797,1.46537,0.732685,,57.0797 0.732685 0
57.0969,1.46144,0.73072,,57.0969 0.73072 0
57.1472,1.45116,0.72558,,57.1472 0.72558 0
57.1529,1.44976,0.72488,,57.1529 0.72488 0
57.2214,1.43303,0.716515,,57.2214 0.716515 0
57.2419,1.42779,0.713895,,57.2419 0.713895 0
57.2981,1.41414,0.70707,,57.2981 0.70707 0
57.3619,1.39914,0.69957,,57.3619 0.69957 0
57.4042,1.3916,0.6958,,57.4042 0.6958 0
57.4359,1.38555,0.692775,,57.4359 0.692775 0
57.4403,1.38458,0.69229,,57.4403 0.69229 0
57.4668,1.378,0.689,,57.4668 0.689 0
57.4908,1.37175,0.685875,,57.4908 0.685875 0
57.5452,1.3566,0.6783,,57.5452 0.6783 0
57.5773,1.34873,0.674365,,57.5773 0.674365 0
57.6243,1.33773,0.668865,,57.6243 0.668865 0
57.6799,1.32867,0.664335,,57.6799 0.664335 0
57.7542,1.31699,0.658495,,57.7542 0.658495 0
57.7595,1.31604,0.65802,,57.7595 0.65802 0
57.7632,1.3154,0.6577,,57.7632 0.6577 0
57.7957,1.30975,0.654875,,57.7957 0.654875 0
57.8017,1.30856,0.65428,,57.8017 0.65428 0
57.8429,1.30071,0.650355,,57.8429 0.650355 0
57.9059,1.28941,0.644705,,57.9059 0.644705 0
57.9424,1.28429,0.642145,,57.9424 0.642145 0
57.9442,1.28498,0.64249,,57.9442 0.64249 0
57.9814,1.28102,0.64051,,57.9814 0.64051 0
57.9816,1.281,0.6405,,57.9816 0.6405 0
58.0245,1.27644,0.63822,,58.0245 0.63822 0
58.0625,1.27304,0.63652,,58.0625 0.63652 0
58.09,1.27032,0.63516,,58.09 0.63516 0
58.0992,1.26927,0.634635,,58.0992 0.634635 0
58.1125,1.2677,0.63385,,58.1125 0.63385 0
58.157,1.26296,0.63148,,58.157 0.63148 0
58.2313,1.26116,0.63058,,58.2313 0.63058 0
58.2397,1.2614,0.6307,,58.2397 0.6307 0
58.24,1.26138,0.63069,,58.24 0.63069 0
58.2988,1.25855,0.629275,,58.2988 0.629275 0
58.2989,1.25855,0.629275,,58.2989 0.629275 0
58.3158,1.25844,0.62922,,58.3158 0.62922 0
58.3328,1.2572,0.6286,,58.3328 0.6286 0
58.391,1.25559,0.627795,,58.391 0.627795 0
58.3925,1.25561,0.627805,,58.3925 0.627805 0
58.4341,1.25638,0.62819,,58.4341 0.62819 0
58.4344,1.25639,0.628195,,58.4344 0.628195 0
58.4615,1.25745,0.628725,,58.4615 0.628725 0
58.4825,1.25865,0.629325,,58.4825 0.629325 0
58.4865,1.25881,0.629405,,58.4865 0.629405 0
58.5292,1.26039,0.630195,,58.5292 0.630195 0
58.5292,1.26039,0.630195,,58.5292 0.630195 0
58.5322,1.26046,0.63023,,58.5322 0.63023 0
58.549,1.2603,0.63015,,58.549 0.63015 0
58.5548,1.26024,0.63012,,58.5548 0.63012 0
58.5735,1.26023,0.630115,,58.5735 0.630115 0
58.5995,1.26021,0.630105,,58.5995 0.630105 0
58.6158,1.26065,0.630325,,58.6158 0.630325 0
58.6282,1.26132,0.63066,,58.6282 0.63066 0
58.6534,1.26288,0.63144,,58.6534 0.63144 0
58.6672,1.26371,0.631855,,58.6672 0.631855 0
58.6813,1.26451,0.632255,,58.6813 0.632255 0
58.7051,1.26588,0.63294,,58.7051 0.63294 0
58.7071,1.26593,0.632965,,58.7071 0.632965 0
58.7398,1.2661,0.63305,,58.7398 0.63305 0
58.7466,1.26619,0.633095,,58.7466 0.633095 0
58.7537,1.26633,0.633165,,58.7537 0.633165 0
58.7799,1.26661,0.633305,,58.7799 0.633305 0
58.7803,1.26661,0.633305,,58.7803 0.633305 0
58.8086,1.26662,0.63331,,58.8086 0.63331 0
58.846,1.26861,0.634305,,58.846 0.634305 0
58.8649,1.26898,0.63449,,58.8649 0.63449 0
58.9098,1.27178,0.63589,,58.9098 0.63589 0
58.9258,1.2723,0.63615,,58.9258 0.63615 0
58.9775,1.27257,0.636285,,58.9775 0.636285 0
58.9885,1.27225,0.636125,,58.9885 0.636125 0
58.9959,1.27211,0.636055,,58.9959 0.636055 0
59.0173,1.27186,0.63593,,59.0173 0.63593 0
59.0535,1.2733,0.63665,,59.0535 0.63665 0
59.0536,1.2733,0.63665,,59.0536 0.63665 0
59.0818,1.27317,0.636585,,59.0818 0.636585 0
59.118,1.27195,0.635975,,59.118 0.635975 0
59.1183,1.27194,0.63597,,59.1183 0.63597 0
59.1462,1.27164,0.63582,,59.1462 0.63582 0
59.1801,1.27076,0.63538,,59.1801 0.63538 0
59.1813,1.27071,0.635355,,59.1813 0.635355 0
59.2106,1.26922,0.63461,,59.2106 0.63461 0
59.2397,1.26904,0.63452,,59.2397 0.63452 0
59.2814,1.26779,0.633895,,59.2814 0.633895 0
59.3002,1.26806,0.63403,,59.3002 0.63403 0
59.3018,1.26799,0.633995,,59.3018 0.633995 0
59.3557,1.26691,0.633455,,59.3557 0.633455 0
59.3578,1.26694,0.63347,,59.3578 0.63347 0
59.4026,1.26592,0.63296,,59.4026 0.63296 0
59.4094,1.26583,0.632915,,59.4094 0.632915 0
59.4282,1.26537,0.632685,,59.4282 0.632685 0
59.442,1.26527,0.632635,,59.442 0.632635 0
59.4443,1.26554,0.63277,,59.4443 0.63277 0
59.4699,1.26579,0.632895,,59.4699 0.632895 0
59.4811,1.26615,0.633075,,59.4811 0.633075 0
59.518,1.26633,0.633165,,59.518 0.633165 0
59.5295,1.26638,0.63319,,59.5295 0.63319 0
59.5327,1.26644,0.63322,,59.5327 0.63322 0
59.5481,1.26626,0.63313,,59.5481 0.63313 0
59.5911,1.26566,0.63283,,59.5911 0.63283 0
59.6078,1.26566,0.63283,,59.6078 0.63283 0
59.6672,1.26708,0.63354,,59.6672 0.63354 0
59.7301,1.2748,0.6374,,59.7301 0.6374 0
59.7302,1.27482,0.63741,,59.7302 0.63741 0
59.7452,1.27642,0.63821,,59.7452 0.63821 0
59.79,1.27905,0.639525,,59.79 0.639525 0
59.8212,1.28218,0.64109,,59.8212 0.64109 0
59.8309,1.28293,0.641465,,59.8309 0.641465 0
59.8823,1.2871,0.64355,,59.8823 0.64355 0
59.9435,1.29707,0.648535,,59.9435 0.648535 0
59.9455,1.2975,0.64875,,59.9455 0.64875 0
59.9765,1.30421,0.652105,,59.9765 0.652105 0
59.9861,1.30617,0.653085,,59.9861 0.653085 0
60.0035,1.30973,0.654865,,60.0035 0.654865 0
60.0212,1.31343,0.656715,,60.0212 0.656715 0
60.0582,1.32075,0.660375,,60.0582 0.660375 0
60.1113,1.3306,0.6653,,60.1113 0.6653 0
60.17,1.34623,0.673115,,60.17 0.673115 0
60.1701,1.34626,0.67313,,60.1701 0.67313 0
60.1833,1.34997,0.674985,,60.1833 0.674985 0
60.1841,1.35016,0.67508,,60.1841 0.67508 0
60.2043,1.35537,0.677685,,60.2043 0.677685 0
60.2288,1.36169,0.680845,,60.2288 0.680845 0
60.2371,1.36353,0.681765,,60.2371 0.681765 0
60.2816,1.37381,0.686905,,60.2816 0.686905 0
60.2914,1.37662,0.68831,,60.2914 0.68831 0
60.3727,1.40089,0.700445,,60.3727 0.700445 0
60.4012,1.41125,0.705625,,60.4012 0.705625 0
60.4329,1.4231,0.71155,,60.4329 0.71155 0
60.4384,1.42499,0.712495,,60.4384 0.712495 0
60.4405,1.4257,0.71285,,60.4405 0.71285 0
60.4814,1.43941,0.719705,,60.4814 0.719705 0
60.4931,1.44295,0.721475,,60.4931 0.721475 0
60.4952,1.44353,0.721765,,60.4952 0.721765 0
60.5663,1.4662,0.7331,,60.5663 0.7331 0
60.6075,1.48288,0.74144,,60.6075 0.74144 0
60.6205,1.48864,0.74432,,60.6205 0.74432 0
60.6223,1.48938,0.74469,,60.6223 0.74469 0
60.6249,1.49039,0.745195,,60.6249 0.745195 0
60.6793,1.51167,0.755835,,60.6793 0.755835 0
60.6873,1.51487,0.757435,,60.6873 0.757435 0
60.7013,1.5198,0.7599,,60.7013 0.7599 0
60.708,1.5221,0.76105,,60.708 0.76105 0
60.7246,1.52733,0.763665,,60.7246 0.763665 0
60.7272,1.52807,0.764035,,60.7272 0.764035 0
60.7752,1.54199,0.770995,,60.7752 0.770995 0
60.8053,1.55197,0.775985,,60.8053 0.775985 0
60.8053,1.55198,0.77599,,60.8053 0.77599 0
60.8152,1.55541,0.777705,,60.8152 0.777705 0
60.8155,1.5555,0.77775,,60.8155 0.77775 0
60.8333,1.56132,0.78066,,60.8333 0.78066 0
60.8614,1.57016,0.78508,,60.8614 0.78508 0
60.8923,1.57913,0.789565,,60.8923 0.789565 0
60.926,1.58895,0.794475,,60.926 0.794475 0
60.9489,1.59559,0.797795,,60.9489 0.797795 0
60.9852,1.6046,0.8023,,60.9852 0.8023 0
60.9877,1.60521,0.802605,,60.9877 0.802605 0
61.0167,1.6123,0.80615,,61.0167 0.80615 0
61.0554,1.62192,0.81096,,61.0554 0.81096 0
61.0749,1.62689,0.813445,,61.0749 0.813445 0
61.0955,1.63143,0.815715,,61.0955 0.815715 0
61.0984,1.63201,0.816005,,61.0984 0.816005 0
61.1359,1.63956,0.81978,,61.1359 0.81978 0
61.1462,1.64168,0.82084,,61.1462 0.82084 0
61.148,1.64193,0.820965,,61.148 0.820965 0
61.1967,1.64957,0.824785,,61.1967 0.824785 0
61.2137,1.65256,0.82628,,61.2137 0.82628 0
61.2477,1.65701,0.828505,,61.2477 0.828505 0
61.2672,1.65967,0.829835,,61.2672 0.829835 0
61.271,1.66019,0.830095,,61.271 0.830095 0
61.2895,1.66226,0.83113,,61.2895 0.83113 0
61.3212,1.66581,0.832905,,61.3212 0.832905 0
61.3233,1.66598,0.83299,,61.3233 0.83299 0
61.3332,1.66652,0.83326,,61.3332 0.83326 0
61.3415,1.66664,0.83332,,61.3415 0.83332 0
61.3421,1.66663,0.833315,,61.3421 0.833315 0
61.3429,1.6666,0.8333,,61.3429 0.8333 0
61.3604,1.666,0.833,,61.3604 0.833 0
61.3883,1.66503,0.832515,,61.3883 0.832515 0
61.4001,1.66436,0.83218,,61.4001 0.83218 0
61.4294,1.66183,0.830915,,61.4294 0.830915 0
61.433,1.66179,0.830895,,61.433 0.830895 0
61.4356,1.66169,0.830845,,61.4356 0.830845 0
61.4851,1.65921,0.829605,,61.4851 0.829605 0
61.4875,1.65913,0.829565,,61.4875 0.829565 0
61.4908,1.65891,0.829455,,61.4908 0.829455 0
61.5474,1.65637,0.828185,,61.5474 0.828185 0
61.5591,1.6561,0.82805,,61.5591 0.82805 0
61.5709,1.6554,0.8277,,61.5709 0.8277 0
61.6112,1.65289,0.826445,,61.6112 0.826445 0
61.6343,1.65153,0.825765,,61.6343 0.825765 0
61.6388,1.65128,0.82564,,61.6388 0.82564 0
61.6615,1.64968,0.82484,,61.6615 0.82484 0
61.703,1.64704,0.82352,,61.703 0.82352 0
61.7139,1.64655,0.823275,,61.7139 0.823275 0
61.7526,1.64304,0.82152,,61.7526 0.82152 0
61.7609,1.64238,0.82119,,61.7609 0.82119 0
61.8008,1.63895,0.819475,,61.8008 0.819475 0
61.8045,1.63863,0.819315,,61.8045 0.819315 0
61.8572,1.63342,0.81671,,61.8572 0.81671 0
61.8929,1.63136,0.81568,,61.8929 0.81568 0
61.894,1.63127,0.815635,,61.894 0.815635 0
61.926,1.62787,0.813935,,61.926 0.813935 0
61.9438,1.6262,0.8131,,61.9438 0.8131 0
61.957,1.62474,0.81237,,61.957 0.81237 0
61.965,1.6233,0.81165,,61.965 0.81165 0
61.9829,1.61905,0.809525,,61.9829 0.809525 0
62.003,1.61413,0.807065,,62.003 0.807065 0
62.1027,1.59844,0.79922,,62.1027 0.79922 0
62.1036,1.59834,0.79917,,62.1036 0.79917 0
62.1514,1.59377,0.796885,,62.1514 0.796885 0
62.1604,1.59289,0.796445,,62.1604 0.796445 0
62.2094,1.58464,0.79232,,62.2094 0.79232 0
62.2661,1.57477,0.787385,,62.2661 0.787385 0
62.306,1.56893,0.784465,,62.306 0.784465 0
62.3488,1.56413,0.782065,,62.3488 0.782065 0
62.3621,1.56249,0.781245,,62.3621 0.781245 0
62.3668,1.56171,0.780855,,62.3668 0.780855 0
62.4122,1.55485,0.777425,,62.4122 0.777425 0
62.4455,1.54899,0.774495,,62.4455 0.774495 0
62.4608,1.54664,0.77332,,62.4608 0.77332 0
62.4608,1.54664,0.77332,,62.4608 0.77332 0
62.4634,1.54594,0.77297,,62.4634 0.77297 0
62.5539,1.52847,0.764235,,62.5539 0.764235 0
62.5985,1.52407,0.762035,,62.5985 0.762035 0
62.6582,1.51999,0.759995,,62.6582 0.759995 0
62.6892,1.51698,0.75849,,62.6892 0.75849 0
62.7217,1.51394,0.75697,,62.7217 0.75697 0
62.7222,1.51387,0.756935,,62.7222 0.756935 0
62.7895,1.50446,0.75223,,62.7895 0.75223 0
62.839,1.49808,0.74904,,62.839 0.74904 0
62.8536,1.49597,0.747985,,62.8536 0.747985 0
62.9275,1.48833,0.744165,,62.9275 0.744165 0
63.0189,1.4914,0.7457,,63.0189 0.7457 0
63.0458,1.49232,0.74616,,63.0458 0.74616 0
63.0462,1.49233,0.746165,,63.0462 0.746165 0
63.0788,1.49347,0.746735,,63.0788 0.746735 0
63.1053,1.49547,0.747735,,63.1053 0.747735 0
63.1147,1.49588,0.74794,,63.1147 0.74794 0
63.1155,1.4959,0.74795,,63.1155 0.74795 0
63.1173,1.49593,0.747965,,63.1173 0.747965 0
63.1521,1.49525,0.747625,,63.1521 0.747625 0
63.1709,1.49521,0.747605,,63.1709 0.747605 0
63.1745,1.49528,0.74764,,63.1745 0.74764 0
63.1749,1.49529,0.747645,,63.1749 0.747645 0
63.2845,1.50137,0.750685,,63.2845 0.750685 0
63.3049,1.5044,0.7522,,63.3049 0.7522 0
63.3247,1.50613,0.753065,,63.3247 0.753065 0
63.3613,1.50914,0.75457,,63.3613 0.75457 0
63.3707,1.50968,0.75484,,63.3707 0.75484 0
63.4202,1.51204,0.75602,,63.4202 0.75602 0
63.4785,1.51559,0.757795,,63.4785 0.757795 0
63.4795,1.51567,0.757835,,63.4795 0.757835 0
63.5105,1.52029,0.760145,,63.5105 0.760145 0
63.5657,1.52866,0.76433,,63.5657 0.76433 0
63.5794,1.53129,0.765645,,63.5794 0.765645 0
63.6212,1.53734,0.76867,,63.6212 0.76867 0
63.6316,1.5391,0.76955,,63.6316 0.76955 0
63.6484,1.54185,0.770925,,63.6484 0.770925 0
63.6677,1.54403,0.772015,,63.6677 0.772015 0
63.6778,1.5448,0.7724,,63.6778 0.7724 0
63.6788,1.54494,0.77247,,63.6788 0.77247 0
63.7096,1.54807,0.774035,,63.7096 0.774035 0
63.7247,1.54927,0.774635,,63.7247 0.774635 0
63.7297,1.54953,0.774765,,63.7297 0.774765 0
63.7681,1.54734,0.77367,,63.7681 0.77367 0
63.7686,1.5473,0.77365,,63.7686 0.77365 0
63.7944,1.5452,0.7726,,63.7944 0.7726 0
63.821,1.5433,0.77165,,63.821 0.77165 0
63.8234,1.54313,0.771565,,63.8234 0.771565 0
63.8666,1.53984,0.76992,,63.8666 0.76992 0
63.8849,1.53853,0.769265,,63.8849 0.769265 0
63.9338,1.53491,0.767455,,63.9338 0.767455 0
63.9423,1.53366,0.76683,,63.9423 0.76683 0
63.9872,1.52717,0.763585,,63.9872 0.763585 0
63.9879,1.52707,0.763535,,63.9879 0.763535 0
64.0331,1.51882,0.75941,,64.0331 0.75941 0
64.0461,1.51641,0.758205,,64.0461 0.758205 0
64.0718,1.51097,0.755485,,64.0718 0.755485 0
64.0904,1.50524,0.75262,,64.0904 0.75262 0
64.1417,1.49031,0.745155,,64.1417 0.745155 0
64.1968,1.47345,0.736725,,64.1968 0.736725 0
64.234,1.4638,0.7319,,64.234 0.7319 0
64.2354,1.46344,0.73172,,64.2354 0.73172 0
64.2687,1.45468,0.72734,,64.2687 0.72734 0
64.2901,1.44894,0.72447,,64.2901 0.72447 0
64.3533,1.43218,0.71609,,64.3533 0.71609 0
64.366,1.42913,0.714565,,64.366 0.714565 0
64.3959,1.42015,0.710075,,64.3959 0.710075 0
64.439,1.40698,0.70349,,64.439 0.70349 0
64.561,1.38652,0.69326,,64.561 0.69326 0
64.5867,1.38567,0.692835,,64.5867 0.692835 0
64.5943,1.38541,0.692705,,64.5943 0.692705 0
64.6442,1.38102,0.69051,,64.6442 0.69051 0
64.6523,1.38045,0.690225,,64.6523 0.690225 0
64.6643,1.37903,0.689515,,64.6643 0.689515 0
64.7189,1.37368,0.68684,,64.7189 0.68684 0
64.732,1.37298,0.68649,,64.732 0.68649 0
64.8138,1.36958,0.68479,,64.8138 0.68479 0
64.8595,1.37386,0.68693,,64.8595 0.68693 0
64.8734,1.37548,0.68774,,64.8734 0.68774 0
64.9051,1.37844,0.68922,,64.9051 0.68922 0
64.9298,1.38119,0.690595,,64.9298 0.690595 0
64.9721,1.38682,0.69341,,64.9721 0.69341 0
65.0108,1.39109,0.695545,,65.0108 0.695545 0
65.071,1.40089,0.700445,,65.071 0.700445 0
65.0923,1.40581,0.702905,,65.0923 0.702905 0
65.1281,1.41442,0.70721,,65.1281 0.70721 0
65.1355,1.41626,0.70813,,65.1355 0.70813 0
65.1806,1.42712,0.71356,,65.1806 0.71356 0
65.1807,1.42713,0.713565,,65.1807 0.713565 0
65.197,1.43125,0.715625,,65.197 0.715625 0
65.2577,1.44812,0.72406,,65.2577 0.72406 0
65.2719,1.4516,0.7258,,65.2719 0.7258 0
65.2875,1.45574,0.72787,,65.2875 0.72787 0
65.3117,1.46235,0.731175,,65.3117 0.731175 0
65.3151,1.46333,0.731665,,65.3151 0.731665 0
65.3632,1.47699,0.738495,,65.3632 0.738495 0
65.3733,1.47995,0.739975,,65.3733 0.739975 0
65.38,1.48183,0.740915,,65.38 0.740915 0
65.4154,1.49136,0.74568,,65.4154 0.74568 0
65.4404,1.49825,0.749125,,65.4404 0.749125 0
65.4501,1.50099,0.750495,,65.4501 0.750495 0
65.4853,1.51097,0.755485,,65.4853 0.755485 0
65.52,1.51976,0.75988,,65.52 0.75988 0
65.5684,1.53452,0.76726,,65.5684 0.76726 0
65.5723,1.53569,0.767845,,65.5723 0.767845 0
65.6119,1.54747,0.773735,,65.6119 0.773735 0
65.6197,1.54921,0.774605,,65.6197 0.774605 0
65.625,1.55045,0.775225,,65.625 0.775225 0
65.6451,1.55527,0.777635,,65.6451 0.777635 0
65.6791,1.5635,0.78175,,65.6791 0.78175 0
65.6979,1.56701,0.783505,,65.6979 0.783505 0
65.7025,1.56783,0.783915,,65.7025 0.783915 0
65.7309,1.57237,0.786185,,65.7309 0.786185 0
65.735,1.57304,0.78652,,65.735 0.78652 0
65.7507,1.57556,0.78778,,65.7507 0.78778 0
65.7574,1.57641,0.788205,,65.7574 0.788205 0
65.7808,1.57863,0.789315,,65.7808 0.789315 0
65.8013,1.58101,0.790505,,65.8013 0.790505 0
65.8229,1.58343,0.791715,,65.8229 0.791715 0
65.8229,1.58343,0.791715,,65.8229 0.791715 0
65.8269,1.58386,0.79193,,65.8269 0.79193 0
65.8269,1.58386,0.79193,,65.8269 0.79193 0
65.8306,1.58424,0.79212,,65.8306 0.79212 0
65.8664,1.58748,0.79374,,65.8664 0.79374 0
65.8747,1.58834,0.79417,,65.8747 0.79417 0
65.9118,1.59307,0.796535,,65.9118 0.796535 0
65.9119,1.59308,0.79654,,65.9119 0.79654 0
65.9171,1.59383,0.796915,,65.9171 0.796915 0
65.9612,1.60183,0.800915,,65.9612 0.800915 0
65.9708,1.6033,0.80165,,65.9708 0.80165 0
65.9733,1.60371,0.801855,,65.9733 0.801855 0
65.9964,1.60768,0.80384,,65.9964 0.80384 0
66.0081,1.6095,0.80475,,66.0081 0.80475 0
66.0459,1.61435,0.807175,,66.0459 0.807175 0
66.0515,1.61482,0.80741,,66.0515 0.80741 0
66.0717,1.61618,0.80809,,66.0717 0.80809 0
66.0937,1.61699,0.808495,,66.0937 0.808495 0
66.0951,1.61706,0.80853,,66.0951 0.80853 0
66.1066,1.6167,0.80835,,66.1066 0.80835 0
66.1528,1.61777,0.808885,,66.1528 0.808885 0
66.176,1.61915,0.809575,,66.176 0.809575 0
66.1939,1.62011,0.810055,,66.1939 0.810055 0
66.2054,1.62043,0.810215,,66.2054 0.810215 0
66.2242,1.62084,0.81042,,66.2242 0.81042 0
66.2591,1.61923,0.809615,,66.2591 0.809615 0
66.2763,1.61895,0.809475,,66.2763 0.809475 0
66.2782,1.61891,0.809455,,66.2782 0.809455 0
66.3058,1.61722,0.80861,,66.3058 0.80861 0
66.3332,1.61655,0.808275,,66.3332 0.808275 0
66.3333,1.61655,0.808275,,66.3333 0.808275 0
66.3358,1.61649,0.808245,,66.3358 0.808245 0
66.3757,1.61688,0.80844,,66.3757 0.80844 0
66.382,1.61678,0.80839,,66.382 0.80839 0
66.4153,1.61577,0.807885,,66.4153 0.807885 0
66.43,1.61559,0.807795,,66.43 0.807795 0
66.4329,1.61546,0.80773,,66.4329 0.80773 0
66.4437,1.6147,0.80735,,66.4437 0.80735 0
66.4439,1.61469,0.807345,,66.4439 0.807345 0
66.4801,1.6132,0.8066,,66.4801 0.8066 0
66.5402,1.61482,0.80741,,66.5402 0.80741 0
66.5815,1.6177,0.80885,,66.5815 0.80885 0
66.6039,1.61882,0.80941,,66.6039 0.80941 0
66.6042,1.61884,0.80942,,66.6042 0.80942 0
