Distance,Diameter,Radius,,Text File Input
37.1729,2.07811,1.039055,,37.1729 1.039055 0
37.2262,2.07438,1.03719,,37.2262 1.03719 0
37.2785,2.07305,1.036525,,37.2785 1.036525 0
37.3183,2.07456,1.03728,,37.3183 1.03728 0
37.3184,2.07457,1.037285,,37.3184 1.037285 0
37.3398,2.07553,1.037765,,37.3398 1.037765 0
37.3516,2.07575,1.037875,,37.3516 1.037875 0
37.3516,2.07575,1.037875,,37.3516 1.037875 0
37.3538,2.07575,1.037875,,37.3538 1.037875 0
37.3697,2.07591,1.037955,,37.3697 1.037955 0
37.3831,2.07605,1.038025,,37.3831 1.038025 0
37.4098,2.07405,1.037025,,37.4098 1.037025 0
37.4419,2.07088,1.03544,,37.4419 1.03544 0
37.5719,2.06984,1.03492,,37.5719 1.03492 0
37.6096,2.07447,1.037235,,37.6096 1.037235 0
37.6097,2.07449,1.037245,,37.6097 1.037245 0
37.6363,2.07776,1.03888,,37.6363 1.03888 0
37.6597,2.08045,1.040225,,37.6597 1.040225 0
37.6756,2.08172,1.04086,,37.6756 1.04086 0
37.687,2.08202,1.04101,,37.687 1.04101 0
37.6874,2.08201,1.041005,,37.6874 1.041005 0
37.7476,2.07833,1.039165,,37.7476 1.039165 0
37.7544,2.07768,1.03884,,37.7544 1.03884 0
37.7635,2.07661,1.038305,,37.7635 1.038305 0
37.8295,2.07071,1.035355,,37.8295 1.035355 0
37.9444,2.07469,1.037345,,37.9444 1.037345 0
37.9461,2.07495,1.037475,,37.9461 1.037475 0
37.9653,2.07788,1.03894,,37.9653 1.03894 0
37.9695,2.07821,1.039105,,37.9695 1.039105 0
37.9836,2.07872,1.03936,,37.9836 1.03936 0
37.9838,2.07871,1.039355,,37.9838 1.039355 0
38.0141,2.0771,1.03855,,38.0141 1.03855 0
38.0575,2.0733,1.03665,,38.0575 1.03665 0
38.1547,2.07059,1.035295,,38.1547 1.035295 0
38.2108,2.07136,1.03568,,38.2108 1.03568 0
38.2109,2.07136,1.03568,,38.2109 1.03568 0
38.2158,2.07125,1.035625,,38.2158 1.035625 0
38.2271,2.07033,1.035165,,38.2271 1.035165 0
38.2896,2.0659,1.03295,,38.2896 1.03295 0
38.3328,2.06321,1.031605,,38.3328 1.031605 0
38.3753,2.05856,1.02928,,38.3753 1.02928 0
38.4319,2.05367,1.026835,,38.4319 1.026835 0
38.4331,2.05357,1.026785,,38.4331 1.026785 0
38.4449,2.05242,1.02621,,38.4449 1.02621 0
38.4958,2.04843,1.024215,,38.4958 1.024215 0
38.5236,2.0443,1.02215,,38.5236 1.02215 0
38.5333,2.04273,1.021365,,38.5333 1.021365 0
38.5733,2.0366,1.0183,,38.5733 1.0183 0
38.5812,2.03474,1.01737,,38.5812 1.01737 0
38.6191,2.02477,1.012385,,38.6191 1.012385 0
38.7154,2.00623,1.003115,,38.7154 1.003115 0
38.7816,1.99919,0.999595,,38.7816 0.999595 0
38.7992,1.99711,0.998555,,38.7992 0.998555 0
38.8412,1.99183,0.995915,,38.8412 0.995915 0
38.8723,1.9879,0.99395,,38.8723 0.99395 0
38.8725,1.98787,0.993935,,38.8725 0.993935 0
38.879,1.98691,0.993455,,38.879 0.993455 0
38.9515,1.97744,0.98872,,38.9515 0.98872 0
38.9615,1.97641,0.988205,,38.9615 0.988205 0
39.0211,1.97085,0.985425,,39.0211 0.985425 0
39.0404,1.96946,0.98473,,39.0404 0.98473 0
39.0758,1.96719,0.983595,,39.0758 0.983595 0
39.1118,1.96437,0.982185,,39.1118 0.982185 0
39.1618,1.9603,0.98015,,39.1618 0.98015 0
39.1969,1.95877,0.979385,,39.1969 0.979385 0
39.226,1.95687,0.978435,,39.226 0.978435 0
39.2734,1.95509,0.977545,,39.2734 0.977545 0
39.3339,1.95603,0.978015,,39.3339 0.978015 0
39.3381,1.95604,0.97802,,39.3381 0.97802 0
39.3588,1.95667,0.978335,,39.3588 0.978335 0
39.4126,1.95601,0.978005,,39.4126 0.978005 0
39.4126,1.95601,0.978005,,39.4126 0.978005 0
39.4202,1.95599,0.977995,,39.4202 0.977995 0
39.4789,1.95445,0.977225,,39.4789 0.977225 0
39.5691,1.95959,0.979795,,39.5691 0.979795 0
39.6199,1.96662,0.98331,,39.6199 0.98331 0
39.6206,1.96672,0.98336,,39.6206 0.98336 0
39.6228,1.96697,0.983485,,39.6228 0.983485 0
39.6375,1.96811,0.984055,,39.6375 0.984055 0
39.6736,1.97108,0.98554,,39.6736 0.98554 0
39.6801,1.97148,0.98574,,39.6801 0.98574 0
39.7067,1.97273,0.986365,,39.7067 0.986365 0
39.8062,1.98511,0.992555,,39.8062 0.992555 0
39.8653,1.99885,0.999425,,39.8653 0.999425 0
39.8728,2.00047,1.000235,,39.8728 1.000235 0
39.925,2.0076,1.0038,,39.925 1.0038 0
39.9255,2.00768,1.00384,,39.9255 1.00384 0
39.9802,2.01382,1.00691,,39.9802 1.00691 0
39.9881,2.01458,1.00729,,39.9881 1.00729 0
40.0206,2.01758,1.00879,,40.0206 1.00879 0
40.0447,2.02011,1.010055,,40.0447 1.010055 0
40.0589,2.02068,1.01034,,40.0589 1.01034 0
40.0893,2.0194,1.0097,,40.0893 1.0097 0
40.1129,2.01841,1.009205,,40.1129 1.009205 0
40.1212,2.01794,1.00897,,40.1212 1.00897 0
40.1321,2.01718,1.00859,,40.1321 1.00859 0
40.1621,2.01447,1.007235,,40.1621 1.007235 0
40.269,2.01421,1.007105,,40.269 1.007105 0
40.2723,2.01439,1.007195,,40.2723 1.007195 0
40.3198,2.01646,1.00823,,40.3198 1.00823 0
40.3241,2.01662,1.00831,,40.3241 1.00831 0
40.327,2.01668,1.00834,,40.327 1.00834 0
40.3455,2.01606,1.00803,,40.3455 1.00803 0
40.3808,2.01465,1.007325,,40.3808 1.007325 0
40.391,2.0141,1.00705,,40.391 1.00705 0
40.4003,2.01379,1.006895,,40.4003 1.006895 0
40.4476,2.01335,1.006675,,40.4476 1.006675 0
40.4783,2.01389,1.006945,,40.4783 1.006945 0
40.5099,2.01546,1.00773,,40.5099 1.00773 0
40.538,2.0169,1.00845,,40.538 1.00845 0
40.5849,2.015,1.0075,,40.5849 1.0075 0
40.7094,2.01503,1.007515,,40.7094 1.007515 0
40.7291,2.01586,1.00793,,40.7291 1.00793 0
40.7293,2.01586,1.00793,,40.7293 1.00793 0
40.764,2.01747,1.008735,,40.764 1.008735 0
40.825,2.01983,1.009915,,40.825 1.009915 0
40.8267,2.01988,1.00994,,40.8267 1.00994 0
40.8362,2.02008,1.01004,,40.8362 1.01004 0
40.8739,2.02188,1.01094,,40.8739 1.01094 0
40.9094,2.02497,1.012485,,40.9094 1.012485 0
40.9346,2.02806,1.01403,,40.9346 1.01403 0
40.9347,2.02807,1.014035,,40.9347 1.014035 0
40.9509,2.03009,1.015045,,40.9509 1.015045 0
40.9656,2.03198,1.01599,,40.9656 1.01599 0
40.9659,2.03202,1.01601,,40.9659 1.01601 0
41.0031,2.03677,1.018385,,41.0031 1.018385 0
41.0032,2.03677,1.018385,,41.0032 1.018385 0
41.013,2.03784,1.01892,,41.013 1.01892 0
41.0136,2.03788,1.01894,,41.0136 1.01894 0
41.0278,2.03906,1.01953,,41.0278 1.01953 0
41.0703,2.04262,1.02131,,41.0703 1.02131 0
41.0823,2.04388,1.02194,,41.0823 1.02194 0
41.104,2.04644,1.02322,,41.104 1.02322 0
41.1466,2.05298,1.02649,,41.1466 1.02649 0
41.1468,2.05302,1.02651,,41.1468 1.02651 0
41.1632,2.05611,1.028055,,41.1632 1.028055 0
41.1675,2.05681,1.028405,,41.1675 1.028405 0
41.1928,2.06075,1.030375,,41.1928 1.030375 0
41.215,2.06398,1.03199,,41.215 1.03199 0
41.2231,2.0648,1.0324,,41.2231 1.0324 0
41.2233,2.06481,1.032405,,41.2233 1.032405 0
41.2558,2.06773,1.033865,,41.2558 1.033865 0
41.2559,2.06774,1.03387,,41.2559 1.03387 0
41.2605,2.06816,1.03408,,41.2605 1.03408 0
41.2627,2.06837,1.034185,,41.2627 1.034185 0
41.3092,2.07257,1.036285,,41.3092 1.036285 0
41.3395,2.0753,1.03765,,41.3395 1.03765 0
41.3871,2.08341,1.041705,,41.3871 1.041705 0
41.3881,2.08365,1.041825,,41.3881 1.041825 0
41.4139,2.09004,1.04502,,41.4139 1.04502 0
41.4139,2.09005,1.045025,,41.4139 1.045025 0
41.4218,2.09231,1.046155,,41.4218 1.046155 0
41.4285,2.09398,1.04699,,41.4285 1.04699 0
41.4286,2.094,1.047,,41.4286 1.047 0
41.4408,2.0967,1.04835,,41.4408 1.04835 0
41.4412,2.09679,1.048395,,41.4412 1.048395 0
41.4557,2.10004,1.05002,,41.4557 1.05002 0
41.4563,2.10015,1.050075,,41.4563 1.050075 0
41.4658,2.10199,1.050995,,41.4658 1.050995 0
41.4865,2.10669,1.053345,,41.4865 1.053345 0
41.4866,2.10671,1.053355,,41.4866 1.053355 0
41.4982,2.109,1.0545,,41.4982 1.0545 0
41.4983,2.10902,1.05451,,41.4983 1.05451 0
41.5022,2.10969,1.054845,,41.5022 1.054845 0
41.5167,2.112,1.056,,41.5167 1.056 0
41.5178,2.11217,1.056085,,41.5178 1.056085 0
41.5631,2.12015,1.060075,,41.5631 1.060075 0
41.5631,2.12015,1.060075,,41.5631 1.060075 0
41.5667,2.12081,1.060405,,41.5667 1.060405 0
41.6092,2.13017,1.065085,,41.6092 1.065085 0
41.6094,2.13021,1.065105,,41.6094 1.065105 0
41.6325,2.13514,1.06757,,41.6325 1.06757 0
41.6326,2.13515,1.067575,,41.6326 1.067575 0
41.6511,2.13898,1.06949,,41.6511 1.06949 0
41.6557,2.13989,1.069945,,41.6557 1.069945 0
41.6774,2.14466,1.07233,,41.6774 1.07233 0
41.6814,2.14555,1.072775,,41.6814 1.072775 0
41.6842,2.14606,1.07303,,41.6842 1.07303 0
41.7169,2.15159,1.075795,,41.7169 1.075795 0
41.7234,2.15275,1.076375,,41.7234 1.076375 0
41.7363,2.15513,1.077565,,41.7363 1.077565 0
41.7366,2.15517,1.077585,,41.7366 1.077585 0
41.7514,2.15765,1.078825,,41.7514 1.078825 0
41.7519,2.15775,1.078875,,41.7519 1.078875 0
41.8191,2.16979,1.084895,,41.8191 1.084895 0
41.8295,2.1721,1.08605,,41.8295 1.08605 0
41.8495,2.17569,1.087845,,41.8495 1.087845 0
41.866,2.17915,1.089575,,41.866 1.089575 0
41.8679,2.17958,1.08979,,41.8679 1.08979 0
41.9013,2.1866,1.0933,,41.9013 1.0933 0
41.9177,2.18916,1.09458,,41.9177 1.09458 0
41.9277,2.19048,1.09524,,41.9277 1.09524 0
41.9653,2.1966,1.0983,,41.9653 1.0983 0
41.97,2.19719,1.098595,,41.97 1.098595 0
41.9951,2.19975,1.099875,,41.9951 1.099875 0
41.9952,2.19976,1.09988,,41.9952 1.09988 0
42.0097,2.20127,1.100635,,42.0097 1.100635 0
42.0099,2.20129,1.100645,,42.0099 1.100645 0
42.0578,2.20693,1.103465,,42.0578 1.103465 0
42.0722,2.20904,1.10452,,42.0722 1.10452 0
42.0749,2.20931,1.104655,,42.0749 1.104655 0
42.0897,2.21059,1.105295,,42.0897 1.105295 0
42.1232,2.21458,1.10729,,42.1232 1.10729 0
42.1326,2.21547,1.107735,,42.1326 1.107735 0
42.1467,2.21591,1.107955,,42.1467 1.107955 0
42.2027,2.21776,1.10888,,42.2027 1.10888 0
42.2071,2.21793,1.108965,,42.2071 1.108965 0
42.228,2.21732,1.10866,,42.228 1.10866 0
42.2686,2.216,1.108,,42.2686 1.108 0
42.3015,2.21556,1.10778,,42.3015 1.10778 0
42.3015,2.21556,1.10778,,42.3015 1.10778 0
42.302,2.21553,1.107765,,42.302 1.107765 0
42.3475,2.21096,1.10548,,42.3475 1.10548 0
42.3647,2.20844,1.10422,,42.3647 1.10422 0
42.365,2.2084,1.1042,,42.365 1.1042 0
42.3755,2.20503,1.102515,,42.3755 1.102515 0
42.4443,2.18619,1.093095,,42.4443 1.093095 0
42.4792,2.17753,1.088765,,42.4792 1.088765 0
42.5029,2.17286,1.08643,,42.5029 1.08643 0
42.5058,2.17226,1.08613,,42.5058 1.08613 0
42.5268,2.16709,1.083545,,42.5268 1.083545 0
42.5301,2.16616,1.08308,,42.5301 1.08308 0
42.576,2.15171,1.075855,,42.576 1.075855 0
42.6471,2.13381,1.066905,,42.6471 1.066905 0
42.6803,2.12601,1.063005,,42.6803 1.063005 0
42.7437,2.11178,1.05589,,42.7437 1.05589 0
42.7448,2.11159,1.055795,,42.7448 1.055795 0
42.7462,2.11117,1.055585,,42.7462 1.055585 0
42.8026,2.09069,1.045345,,42.8026 1.045345 0
42.8925,2.06008,1.03004,,42.8925 1.03004 0
42.9324,2.04912,1.02456,,42.9324 1.02456 0
42.9987,2.03279,1.016395,,42.9987 1.016395 0
43.0348,2.02515,1.012575,,43.0348 1.012575 0
43.0623,2.01928,1.00964,,43.0623 1.00964 0
43.1821,1.99061,0.995305,,43.1821 0.995305 0
43.2359,1.98036,0.99018,,43.2359 0.99018 0
43.256,1.97623,0.988115,,43.256 0.988115 0
43.275,1.97314,0.98657,,43.275 0.98657 0
43.296,1.97011,0.985055,,43.296 0.985055 0
43.4123,1.9568,0.9784,,43.4123 0.9784 0
43.4451,1.95601,0.978005,,43.4451 0.978005 0
43.457,1.95581,0.977905,,43.457 0.977905 0
43.4572,1.9558,0.9779,,43.4572 0.9779 0
43.4713,1.95549,0.977745,,43.4713 0.977745 0
43.5038,1.95475,0.977375,,43.5038 0.977375 0
43.5327,1.95447,0.977235,,43.5327 0.977235 0
43.5656,1.95446,0.97723,,43.5656 0.97723 0
43.5656,1.95446,0.97723,,43.5656 0.97723 0
43.5775,1.95476,0.97738,,43.5775 0.97738 0
43.6392,1.95683,0.978415,,43.6392 0.978415 0
43.6758,1.95788,0.97894,,43.6758 0.97894 0
43.7489,1.96242,0.98121,,43.7489 0.98121 0
43.772,1.96476,0.98238,,43.772 0.98238 0
43.7866,1.96591,0.982955,,43.7866 0.982955 0
43.7868,1.96592,0.98296,,43.7868 0.98296 0
43.8109,1.96747,0.983735,,43.8109 0.983735 0
43.8109,1.96747,0.983735,,43.8109 0.983735 0
43.8243,1.96858,0.98429,,43.8243 0.98429 0
43.8814,1.9747,0.98735,,43.8814 0.98735 0
43.901,1.97758,0.98879,,43.901 0.98879 0
43.906,1.97845,0.989225,,43.906 0.989225 0
43.9424,1.98456,0.99228,,43.9424 0.99228 0
43.9582,1.98726,0.99363,,43.9582 0.99363 0
43.9835,1.98827,0.994135,,43.9835 0.994135 0
44.0123,1.99009,0.995045,,44.0123 0.995045 0
44.0249,1.99059,0.995295,,44.0249 0.995295 0
44.1287,2.00125,1.000625,,44.1287 1.000625 0
44.129,2.0013,1.00065,,44.129 1.00065 0
44.1623,2.00847,1.004235,,44.1623 1.004235 0
44.1679,2.00996,1.00498,,44.1679 1.00498 0
44.1695,2.01034,1.00517,,44.1695 1.00517 0
44.1731,2.01099,1.005495,,44.1731 1.005495 0
44.196,2.01289,1.006445,,44.196 1.006445 0
44.2522,2.01454,1.00727,,44.2522 1.00727 0
44.301,2.01678,1.00839,,44.301 1.00839 0
44.3415,2.02017,1.010085,,44.3415 1.010085 0
44.3515,2.02028,1.01014,,44.3515 1.01014 0
44.3719,2.01983,1.009915,,44.3719 1.009915 0
44.4072,2.01773,1.008865,,44.4072 1.008865 0
44.4508,2.01424,1.00712,,44.4508 1.00712 0
44.4674,2.01218,1.00609,,44.4674 1.00609 0
44.4726,2.01142,1.00571,,44.4726 1.00571 0
44.5037,2.00757,1.003785,,44.5037 1.003785 0
44.5037,2.00756,1.00378,,44.5037 1.00378 0
44.5057,2.00723,1.003615,,44.5057 1.003615 0
44.5401,2.00004,1.00002,,44.5401 1.00002 0
44.6255,1.9807,0.99035,,44.6255 0.99035 0
44.6395,1.97911,0.989555,,44.6395 0.989555 0
44.7005,1.96869,0.984345,,44.7005 0.984345 0
44.7137,1.96612,0.98306,,44.7137 0.98306 0
44.721,1.96425,0.982125,,44.721 0.982125 0
44.7664,1.95107,0.975535,,44.7664 0.975535 0
44.8043,1.9414,0.9707,,44.8043 0.9707 0
44.8788,1.92522,0.96261,,44.8788 0.96261 0
44.8803,1.92491,0.962455,,44.8803 0.962455 0
44.896,1.92174,0.96087,,44.896 0.96087 0
44.9411,1.90966,0.95483,,44.9411 0.95483 0
44.9587,1.90494,0.95247,,44.9587 0.95247 0
44.9763,1.89966,0.94983,,44.9763 0.94983 0
45.037,1.88273,0.941365,,45.037 0.941365 0
45.0785,1.87415,0.937075,,45.0785 0.937075 0
45.1566,1.86409,0.932045,,45.1566 0.932045 0
45.1773,1.86279,0.931395,,45.1773 0.931395 0
45.1824,1.86231,0.931155,,45.1824 0.931155 0
45.2293,1.85432,0.92716,,45.2293 0.92716 0
45.2553,1.85131,0.925655,,45.2553 0.925655 0
45.2797,1.84811,0.924055,,45.2797 0.924055 0
45.3286,1.84108,0.92054,,45.3286 0.92054 0
45.3303,1.84083,0.920415,,45.3303 0.920415 0
45.3694,1.83458,0.91729,,45.3694 0.91729 0
45.4025,1.82841,0.914205,,45.4025 0.914205 0
45.4818,1.82002,0.91001,,45.4818 0.91001 0
45.5485,1.82039,0.910195,,45.5485 0.910195 0
45.5528,1.82038,0.91019,,45.5528 0.91019 0
45.5968,1.82227,0.911135,,45.5968 0.911135 0
45.618,1.82265,0.911325,,45.618 0.911325 0
45.6251,1.82265,0.911325,,45.6251 0.911325 0
45.6605,1.82,0.91,,45.6605 0.91 0
45.667,1.8197,0.90985,,45.667 0.90985 0
45.7107,1.81775,0.908875,,45.7107 0.908875 0
45.7419,1.81774,0.90887,,45.7419 0.90887 0
45.8106,1.82114,0.91057,,45.8106 0.91057 0
45.8178,1.82118,0.91059,,45.8178 0.91059 0
45.8246,1.82112,0.91056,,45.8246 0.91056 0
45.8463,1.82098,0.91049,,45.8463 0.91049 0
45.8471,1.82095,0.910475,,45.8471 0.910475 0
45.8844,1.81819,0.909095,,45.8844 0.909095 0
45.8844,1.81819,0.909095,,45.8844 0.909095 0
45.8951,1.81764,0.90882,,45.8951 0.90882 0
46.0149,1.82216,0.91108,,46.0149 0.91108 0
46.0419,1.82524,0.91262,,46.0419 0.91262 0
46.0835,1.82984,0.91492,,46.0835 0.91492 0
46.0839,1.82987,0.914935,,46.0839 0.914935 0
46.1205,1.83259,0.916295,,46.1205 0.916295 0
46.1241,1.83259,0.916295,,46.1241 0.916295 0
46.1852,1.83469,0.917345,,46.1852 0.917345 0
46.1915,1.83487,0.917435,,46.1915 0.917435 0
46.251,1.83305,0.916525,,46.251 0.916525 0
46.2511,1.83305,0.916525,,46.2511 0.916525 0
46.27,1.8332,0.9166,,46.27 0.9166 0
46.2739,1.82813,0.914065,,46.2739 0.914065 0
46.2739,1.82813,0.914065,,46.2739 0.914065 0
46.2749,1.82665,0.913325,,46.2749 0.913325 0
