Distance,Diameter
16.6838,1.28528
16.7085,1.28738
16.7383,1.28879
16.7523,1.29005
16.7813,1.29212
16.8171,1.2963
16.8593,1.30195
16.8827,1.30516
16.9088,1.30929
16.9615,1.3194
16.9826,1.32378
17.0077,1.32907
17.0362,1.33401
17.0362,1.33402
17.0374,1.33422
17.0467,1.3352
17.0904,1.34221
17.0994,1.34373
17.1275,1.34825
17.1843,1.3595
17.1853,1.35974
17.2081,1.36413
17.2292,1.36828
17.2299,1.3684
17.2386,1.36979
17.2547,1.37206
17.2751,1.37474
17.3007,1.378
17.3153,1.38
17.3391,1.38197
17.3594,1.38296
17.3609,1.38298
17.398,1.38296
17.4318,1.38241
17.4474,1.38242
17.4741,1.382
17.4809,1.38166
17.4838,1.38144
17.509,1.37921
17.5366,1.37744
17.537,1.37741
17.5924,1.37369
17.5987,1.37331
17.6237,1.37223
17.6448,1.37116
17.6482,1.37088
17.6535,1.37035
17.668,1.36891
17.694,1.36661
17.6951,1.36651
17.7406,1.36271
17.7441,1.36246
17.791,1.36025
17.7913,1.36025
17.8321,1.35974
17.8388,1.35961
17.8633,1.35872
17.8782,1.35844
17.8796,1.35838
17.8807,1.35831
17.8927,1.3576
17.9354,1.35485
17.9746,1.35316
17.9877,1.35271
18.0017,1.3521
18.0212,1.35171
18.0825,1.35252
18.1292,1.35722
18.1425,1.35884
18.1736,1.36271
18.1784,1.36333
18.2044,1.36625
18.2045,1.36625
18.2163,1.36757
18.2494,1.37165
18.343,1.39156
18.3624,1.39783
18.3647,1.39856
18.3675,1.39939
18.3985,1.40852
18.3998,1.40896
18.4126,1.41276
18.4372,1.41957
18.4838,1.43446
18.5044,1.44151
18.5342,1.45284
18.563,1.46492
18.5659,1.46606
18.5909,1.47613
18.6018,1.48069
18.6109,1.48412
18.6179,1.48676
18.6383,1.49475
18.6436,1.49674
18.649,1.49868
18.6621,1.50331
18.6893,1.51269
18.708,1.51906
18.7597,1.53831
18.7599,1.53838
18.7682,1.54092
18.7792,1.54416
18.783,1.54527
18.795,1.54867
18.8467,1.56558
18.852,1.56744
18.8897,1.58206
18.9228,1.59427
18.9333,1.59766
18.9344,1.59797
19.001,1.61872
19.0315,1.63017
19.0399,1.63266
19.0663,1.63828
19.0682,1.63844
19.0751,1.63879
19.1084,1.6397
19.1322,1.64106
19.1501,1.64236
19.1639,1.64263
19.1751,1.64278
19.1871,1.64296
19.2104,1.64261
19.2178,1.64228
19.2232,1.64204
19.2234,1.64204
19.2559,1.64138
19.2898,1.64131
19.3006,1.64148
19.3092,1.64145
19.3267,1.64174
19.3322,1.64188
19.3705,1.64256
19.3707,1.64256
19.3745,1.64257
19.4117,1.64298
19.4134,1.64302
19.448,1.64319
19.4547,1.64347
19.4607,1.64366
19.474,1.64353
19.5122,1.64417
19.5224,1.64427
19.5511,1.6432
19.5589,1.64271
19.5846,1.64057
19.6125,1.63944
19.6314,1.63843
19.6479,1.63775
19.6509,1.63758
19.6716,1.63593
19.6751,1.6357
19.7173,1.63513
19.7708,1.63792
19.8035,1.63924
19.8168,1.63869
19.8286,1.63836
19.8646,1.63877
19.8855,1.63838
19.9418,1.6382
19.9912,1.64
20.0207,1.64042
20.0314,1.64037
20.1181,1.64201
20.1447,1.64471
20.1546,1.64553
20.1954,1.64901
20.235,1.65063
20.2445,1.65116
20.2695,1.65194
20.3273,1.65525
20.3774,1.66055
20.3811,1.66096
20.3861,1.66139
20.4041,1.66255
20.4057,1.66263
20.4118,1.66271
20.4349,1.6626
20.4413,1.66251
20.472,1.66249
20.4873,1.6625
20.5523,1.66632
20.5523,1.66632
20.5539,1.66648
20.5786,1.667
20.5852,1.667
20.6742,1.66702
20.7038,1.66662
20.7168,1.66642
20.7237,1.66599
20.7936,1.66222
20.8213,1.66137
20.8465,1.6608
20.8491,1.66076
20.8778,1.65978
20.9059,1.65916
20.952,1.65605
20.9824,1.65474
20.9831,1.65471
21.0342,1.65414
21.0427,1.6539
21.0587,1.65316
21.0862,1.65182
21.168,1.64662
21.1839,1.64558
21.2231,1.64468
21.2293,1.64451
21.23,1.64445
21.246,1.64319
21.2676,1.64185
21.2811,1.64114
21.3028,1.63948
21.3451,1.63431
21.36,1.63244
21.4027,1.62759
21.4161,1.62586
21.4343,1.62331
21.4361,1.62304
21.4503,1.6208
21.4673,1.6178
