Distance,Diameter,Radius,,Text File Input
26.0963,1.45525,0.727625,,26.0963 0.727625 0
26.0965,1.4553,0.72765,,26.0965 0.72765 0
26.1357,1.46647,0.733235,,26.1357 0.733235 0
26.1438,1.46893,0.734465,,26.1438 0.734465 0
26.1487,1.47016,0.73508,,26.1487 0.73508 0
26.1534,1.4712,0.7356,,26.1534 0.7356 0
26.1951,1.48117,0.740585,,26.1951 0.740585 0
26.1953,1.48122,0.74061,,26.1953 0.74061 0
26.2448,1.49176,0.74588,,26.2448 0.74588 0
26.2449,1.49177,0.745885,,26.2449 0.745885 0
26.254,1.4941,0.74705,,26.254 0.74705 0
26.2595,1.49517,0.747585,,26.2595 0.747585 0
26.2699,1.4972,0.7486,,26.2699 0.7486 0
26.297,1.50203,0.751015,,26.297 0.751015 0
26.3406,1.50752,0.75376,,26.3406 0.75376 0
26.3653,1.50973,0.754865,,26.3653 0.754865 0
26.4005,1.51371,0.756855,,26.4005 0.756855 0
26.4051,1.51424,0.75712,,26.4051 0.75712 0
26.4348,1.51746,0.75873,,26.4348 0.75873 0
26.4442,1.51852,0.75926,,26.4442 0.75926 0
26.4464,1.51875,0.759375,,26.4464 0.759375 0
26.4881,1.52321,0.761605,,26.4881 0.761605 0
26.4891,1.52331,0.761655,,26.4891 0.761655 0
26.4922,1.5237,0.76185,,26.4922 0.76185 0
26.5412,1.53038,0.76519,,26.5412 0.76519 0
26.5422,1.53049,0.765245,,26.5422 0.765245 0
26.5828,1.5349,0.76745,,26.5828 0.76745 0
26.6116,1.5383,0.76915,,26.6116 0.76915 0
26.6142,1.53857,0.769285,,26.6142 0.769285 0
26.6452,1.54096,0.77048,,26.6452 0.77048 0
26.6816,1.54509,0.772545,,26.6816 0.772545 0
26.7023,1.54559,0.772795,,26.7023 0.772795 0
26.7305,1.54626,0.77313,,26.7305 0.77313 0
26.7815,1.54698,0.77349,,26.7815 0.77349 0
26.8393,1.54801,0.774005,,26.8393 0.774005 0
26.8724,1.55032,0.77516,,26.8724 0.77516 0
26.8735,1.55041,0.775205,,26.8735 0.775205 0
26.8735,1.55041,0.775205,,26.8735 0.775205 0
26.8759,1.5507,0.77535,,26.8759 0.77535 0
26.8942,1.5518,0.7759,,26.8942 0.7759 0
26.8944,1.5518,0.7759,,26.8944 0.7759 0
26.9035,1.55183,0.775915,,26.9035 0.775915 0
26.9474,1.55269,0.776345,,26.9474 0.776345 0
27.0022,1.55581,0.777905,,27.0022 0.777905 0
27.0102,1.55608,0.77804,,27.0102 0.77804 0
27.0122,1.55612,0.77806,,27.0122 0.77806 0
27.0355,1.5566,0.7783,,27.0355 0.7783 0
27.045,1.55665,0.778325,,27.045 0.778325 0
27.0498,1.55657,0.778285,,27.0498 0.778285 0
27.0653,1.55565,0.777825,,27.0653 0.777825 0
27.0852,1.55455,0.777275,,27.0852 0.777275 0
27.0954,1.55392,0.77696,,27.0954 0.77696 0
27.1064,1.553,0.7765,,27.1064 0.7765 0
27.1447,1.5503,0.77515,,27.1447 0.77515 0
27.201,1.54522,0.77261,,27.201 0.77261 0
27.2159,1.54451,0.772255,,27.2159 0.772255 0
27.2276,1.54328,0.77164,,27.2276 0.77164 0
27.2641,1.53979,0.769895,,27.2641 0.769895 0
27.2648,1.53971,0.769855,,27.2648 0.769855 0
27.2751,1.53833,0.769165,,27.2751 0.769165 0
27.2998,1.53539,0.767695,,27.2998 0.767695 0
27.3227,1.5323,0.76615,,27.3227 0.76615 0
27.35,1.52854,0.76427,,27.35 0.76427 0
27.3616,1.52649,0.763245,,27.3616 0.763245 0
27.3758,1.52358,0.76179,,27.3758 0.76179 0
27.3787,1.52285,0.761425,,27.3787 0.761425 0
27.4076,1.51527,0.757635,,27.4076 0.757635 0
27.4338,1.50873,0.754365,,27.4338 0.754365 0
27.4884,1.49744,0.74872,,27.4884 0.74872 0
27.4944,1.49592,0.74796,,27.4944 0.74796 0
27.5183,1.48955,0.744775,,27.5183 0.744775 0
27.5352,1.48438,0.74219,,27.5352 0.74219 0
27.5868,1.4689,0.73445,,27.5868 0.73445 0
27.6039,1.46247,0.731235,,27.6039 0.731235 0
27.617,1.45751,0.728755,,27.617 0.728755 0
27.6384,1.4496,0.7248,,27.6384 0.7248 0
27.7174,1.42598,0.71299,,27.7174 0.71299 0
27.7322,1.42244,0.71122,,27.7322 0.71122 0
27.7418,1.4198,0.7099,,27.7418 0.7099 0
27.7708,1.41188,0.70594,,27.7708 0.70594 0
27.815,1.39893,0.699465,,27.815 0.699465 0
27.8197,1.39757,0.698785,,27.8197 0.698785 0
27.8466,1.38927,0.694635,,27.8466 0.694635 0
27.8868,1.37789,0.688945,,27.8868 0.688945 0
27.9023,1.37385,0.686925,,27.9023 0.686925 0
27.9888,1.3491,0.67455,,27.9888 0.67455 0
27.9993,1.3465,0.67325,,27.9993 0.67325 0
28.0334,1.3369,0.66845,,28.0334 0.66845 0
28.0549,1.33094,0.66547,,28.0549 0.66547 0
28.1133,1.31793,0.658965,,28.1133 0.658965 0
28.1675,1.30696,0.65348,,28.1675 0.65348 0
28.2037,1.30192,0.65096,,28.2037 0.65096 0
28.2274,1.29946,0.64973,,28.2274 0.64973 0
28.2291,1.29931,0.649655,,28.2291 0.649655 0
28.2638,1.29534,0.64767,,28.2638 0.64767 0
28.2937,1.29299,0.646495,,28.2937 0.646495 0
28.3141,1.29172,0.64586,,28.3141 0.64586 0
28.3328,1.29013,0.645065,,28.3328 0.645065 0
28.3873,1.28562,0.64281,,28.3873 0.64281 0
28.389,1.28559,0.642795,,28.389 0.642795 0
28.3971,1.28502,0.64251,,28.3971 0.64251 0
28.4208,1.28324,0.64162,,28.4208 0.64162 0
28.4802,1.28028,0.64014,,28.4802 0.64014 0
28.5318,1.28284,0.64142,,28.5318 0.64142 0
28.5514,1.28439,0.642195,,28.5514 0.642195 0
28.5573,1.28478,0.64239,,28.5573 0.64239 0
28.5685,1.28522,0.64261,,28.5685 0.64261 0
28.6035,1.28763,0.643815,,28.6035 0.643815 0
28.6108,1.2882,0.6441,,28.6108 0.6441 0
28.6221,1.28882,0.64441,,28.6221 0.64441 0
28.6778,1.29401,0.647005,,28.6778 0.647005 0
28.6792,1.29422,0.64711,,28.6792 0.64711 0
28.7291,1.30047,0.650235,,28.7291 0.650235 0
28.7779,1.31014,0.65507,,28.7779 0.65507 0
28.7828,1.31116,0.65558,,28.7828 0.65558 0
28.8067,1.3158,0.6579,,28.8067 0.6579 0
28.8087,1.31618,0.65809,,28.8087 0.65809 0
28.809,1.31623,0.658115,,28.809 0.658115 0
28.8227,1.31812,0.65906,,28.8227 0.65906 0
28.8563,1.32342,0.66171,,28.8563 0.66171 0
28.9105,1.33354,0.66677,,28.9105 0.66677 0
28.9201,1.33561,0.667805,,28.9201 0.667805 0
28.9275,1.33714,0.66857,,28.9275 0.66857 0
28.9584,1.34373,0.671865,,28.9584 0.671865 0
28.9609,1.34425,0.672125,,28.9609 0.672125 0
28.9715,1.34597,0.672985,,28.9715 0.672985 0
28.9788,1.3471,0.67355,,28.9788 0.67355 0
29.0318,1.35469,0.677345,,29.0318 0.677345 0
29.121,1.37366,0.68683,,29.121 0.68683 0
29.1228,1.37418,0.68709,,29.1228 0.68709 0
29.1398,1.379,0.6895,,29.1398 0.6895 0
29.156,1.38329,0.691645,,29.156 0.691645 0
29.17,1.38693,0.693465,,29.17 0.693465 0
29.1995,1.39455,0.697275,,29.1995 0.697275 0
29.2066,1.39602,0.69801,,29.2066 0.69801 0
29.2146,1.39728,0.69864,,29.2146 0.69864 0
29.2203,1.39803,0.699015,,29.2203 0.699015 0
29.2544,1.40295,0.701475,,29.2544 0.701475 0
29.2614,1.40392,0.70196,,29.2614 0.70196 0
29.2802,1.40684,0.70342,,29.2802 0.70342 0
29.2906,1.40824,0.70412,,29.2906 0.70412 0
29.3324,1.41353,0.706765,,29.3324 0.706765 0
29.3356,1.41372,0.70686,,29.3356 0.70686 0
29.3394,1.41374,0.70687,,29.3394 0.70687 0
29.3687,1.41386,0.70693,,29.3687 0.70693 0
29.3949,1.41439,0.707195,,29.3949 0.707195 0
29.3949,1.41439,0.707195,,29.3949 0.707195 0
29.3999,1.4144,0.7072,,29.3999 0.7072 0
29.4217,1.41219,0.706095,,29.4217 0.706095 0
29.4751,1.40637,0.703185,,29.4751 0.703185 0
29.4893,1.40555,0.702775,,29.4893 0.702775 0
29.5581,1.40426,0.70213,,29.5581 0.70213 0
29.5856,1.40423,0.702115,,29.5856 0.702115 0
29.6086,1.40318,0.70159,,29.6086 0.70159 0
29.6134,1.40286,0.70143,,29.6134 0.70143 0
29.7275,1.40796,0.70398,,29.7275 0.70398 0
29.7337,1.40891,0.704455,,29.7337 0.704455 0
29.7612,1.41272,0.70636,,29.7612 0.70636 0
29.7942,1.41627,0.708135,,29.7942 0.708135 0
29.8011,1.4169,0.70845,,29.8011 0.70845 0
29.8068,1.41734,0.70867,,29.8068 0.70867 0
29.908,1.42866,0.71433,,29.908 0.71433 0
29.9091,1.42882,0.71441,,29.9091 0.71441 0
29.9551,1.43756,0.71878,,29.9551 0.71878 0
30.0058,1.45011,0.725055,,30.0058 0.725055 0
30.0058,1.45011,0.725055,,30.0058 0.725055 0
30.0105,1.45141,0.725705,,30.0105 0.725705 0
30.0216,1.45421,0.727105,,30.0216 0.727105 0
30.0278,1.45554,0.72777,,30.0278 0.72777 0
30.0608,1.46375,0.731875,,30.0608 0.731875 0
30.1096,1.47761,0.738805,,30.1096 0.738805 0
30.1098,1.47766,0.73883,,30.1098 0.73883 0
30.1162,1.47927,0.739635,,30.1162 0.739635 0
30.1543,1.48919,0.744595,,30.1543 0.744595 0
30.1963,1.502,0.751,,30.1963 0.751 0
30.2685,1.53099,0.765495,,30.2685 0.765495 0
30.2724,1.53269,0.766345,,30.2724 0.766345 0
30.2744,1.53358,0.76679,,30.2744 0.76679 0
30.3118,1.54957,0.774785,,30.3118 0.774785 0
30.3419,1.5627,0.78135,,30.3419 0.78135 0
30.3497,1.56591,0.782955,,30.3497 0.782955 0
30.3519,1.56671,0.783355,,30.3519 0.783355 0
30.3742,1.57431,0.787155,,30.3742 0.787155 0
30.4205,1.59121,0.795605,,30.4205 0.795605 0
30.4365,1.59668,0.79834,,30.4365 0.79834 0
30.4608,1.60544,0.80272,,30.4608 0.80272 0
30.526,1.63065,0.815325,,30.526 0.815325 0
30.5301,1.63228,0.81614,,30.5301 0.81614 0
30.577,1.64996,0.82498,,30.577 0.82498 0
30.5813,1.65147,0.825735,,30.5813 0.825735 0
30.5944,1.65565,0.827825,,30.5944 0.827825 0
30.6352,1.66757,0.833785,,30.6352 0.833785 0
30.6573,1.6739,0.83695,,30.6573 0.83695 0
30.6613,1.6749,0.83745,,30.6613 0.83745 0
30.7332,1.69492,0.84746,,30.7332 0.84746 0
30.798,1.71889,0.859445,,30.798 0.859445 0
30.8311,1.73243,0.866215,,30.8311 0.866215 0
30.8668,1.74654,0.87327,,30.8668 0.87327 0
30.8694,1.74737,0.873685,,30.8694 0.873685 0
30.9073,1.75849,0.879245,,30.9073 0.879245 0
30.9209,1.76265,0.881325,,30.9209 0.881325 0
30.9408,1.76824,0.88412,,30.9408 0.88412 0
31.017,1.79347,0.896735,,31.017 0.896735 0
31.0226,1.79544,0.89772,,31.0226 0.89772 0
31.0703,1.81158,0.90579,,31.0703 0.90579 0
31.0872,1.81758,0.90879,,31.0872 0.90879 0
31.1087,1.82474,0.91237,,31.1087 0.91237 0
31.1114,1.82554,0.91277,,31.1114 0.91277 0
31.1396,1.83299,0.916495,,31.1396 0.916495 0
31.1629,1.83932,0.91966,,31.1629 0.91966 0
31.178,1.84372,0.92186,,31.178 0.92186 0
31.2218,1.85753,0.928765,,31.2218 0.928765 0
31.2598,1.87105,0.935525,,31.2598 0.935525 0
31.3056,1.88485,0.942425,,31.3056 0.942425 0
31.3103,1.88621,0.943105,,31.3103 0.943105 0
31.3132,1.88703,0.943515,,31.3132 0.943515 0
31.3262,1.89063,0.945315,,31.3262 0.945315 0
31.3366,1.8932,0.9466,,31.3366 0.9466 0
31.3434,1.8949,0.94745,,31.3434 0.94745 0
31.3737,1.89957,0.949785,,31.3737 0.949785 0
31.417,1.90229,0.951145,,31.417 0.951145 0
31.42,1.90203,0.951015,,31.42 0.951015 0
31.4388,1.90012,0.95006,,31.4388 0.95006 0
31.4692,1.89708,0.94854,,31.4692 0.94854 0
31.4693,1.89707,0.948535,,31.4693 0.948535 0
31.4881,1.89558,0.94779,,31.4881 0.94779 0
31.5344,1.88833,0.944165,,31.5344 0.944165 0
31.5435,1.88667,0.943335,,31.5435 0.943335 0
31.5675,1.87999,0.939995,,31.5675 0.939995 0
31.6317,1.85516,0.92758,,31.6317 0.92758 0
31.6335,1.85406,0.92703,,31.6335 0.92703 0
31.7059,1.80674,0.90337,,31.7059 0.90337 0
31.7104,1.80386,0.90193,,31.7104 0.90193 0
31.7581,1.77484,0.88742,,31.7581 0.88742 0
31.7597,1.77373,0.886865,,31.7597 0.886865 0
31.8103,1.73893,0.869465,,31.8103 0.869465 0
31.9228,1.67565,0.837825,,31.9228 0.837825 0
31.9269,1.67354,0.83677,,31.9269 0.83677 0
31.9979,1.63677,0.818385,,31.9979 0.818385 0
32.0019,1.63457,0.817285,,32.0019 0.817285 0
32.0817,1.59109,0.795545,,32.0817 0.795545 0
32.0973,1.58309,0.791545,,32.0973 0.791545 0
32.1327,1.56639,0.783195,,32.1327 0.783195 0
32.3174,1.51172,0.75586,,32.3174 0.75586 0
32.3374,1.50826,0.75413,,32.3374 0.75413 0
32.3394,1.50787,0.753935,,32.3394 0.753935 0
32.393,1.49967,0.749835,,32.393 0.749835 0
32.3937,1.49962,0.74981,,32.3937 0.74981 0
32.4482,1.49552,0.74776,,32.4482 0.74776 0
32.4933,1.49271,0.746355,,32.4933 0.746355 0
32.5603,1.49317,0.746585,,32.5603 0.746585 0
32.6176,1.49912,0.74956,,32.6176 0.74956 0
32.6593,1.50597,0.752985,,32.6593 0.752985 0
32.7665,1.53322,0.76661,,32.7665 0.76661 0
32.814,1.5523,0.77615,,32.814 0.77615 0
32.8334,1.55983,0.779915,,32.8334 0.779915 0
32.8443,1.56437,0.782185,,32.8443 0.782185 0
32.8824,1.57957,0.789785,,32.8824 0.789785 0
32.9125,1.59236,0.79618,,32.9125 0.79618 0
32.948,1.60581,0.802905,,32.948 0.802905 0
33.0171,1.6359,0.81795,,33.0171 0.81795 0
33.1492,1.71454,0.85727,,33.1492 0.85727 0
33.1929,1.74521,0.872605,,33.1929 0.872605 0
33.2044,1.75166,0.87583,,33.2044 0.87583 0
33.2501,1.77835,0.889175,,33.2501 0.889175 0
33.2565,1.7822,0.8911,,33.2565 0.8911 0
33.2816,1.7969,0.89845,,33.2816 0.89845 0
33.3464,1.83691,0.918455,,33.3464 0.918455 0
33.4016,1.8739,0.93695,,33.4016 0.93695 0
33.4213,1.8873,0.94365,,33.4213 0.94365 0
33.439,1.89898,0.94949,,33.439 0.94949 0
33.4576,1.9108,0.9554,,33.4576 0.9554 0
33.4585,1.91136,0.95568,,33.4585 0.95568 0
33.5312,1.95059,0.975295,,33.5312 0.975295 0
33.5692,1.97134,0.98567,,33.5692 0.98567 0
33.59,1.97551,0.987755,,33.59 0.987755 0
33.599,1.97738,0.98869,,33.599 0.98869 0
33.6219,1.98155,0.990775,,33.6219 0.990775 0
33.6373,1.9842,0.9921,,33.6373 0.9921 0
33.6541,1.98636,0.99318,,33.6541 0.99318 0
33.6867,1.98935,0.994675,,33.6867 0.994675 0
33.6915,1.98982,0.99491,,33.6915 0.99491 0
33.7154,1.99121,0.995605,,33.7154 0.995605 0
33.7202,1.99126,0.99563,,33.7202 0.99563 0
33.7457,1.99101,0.995505,,33.7457 0.995505 0
33.8153,1.99325,0.996625,,33.8153 0.996625 0
33.8259,1.994,0.997,,33.8259 0.997 0
33.8912,1.9991,0.99955,,33.8912 0.99955 0
33.8933,1.99923,0.999615,,33.8933 0.999615 0
33.8953,1.99929,0.999645,,33.8953 0.999645 0
33.9545,2.0008,1.0004,,33.9545 1.0004 0
34.0037,1.99775,0.998875,,34.0037 0.998875 0
34.004,1.99774,0.99887,,34.004 0.99887 0
34.0763,1.99697,0.998485,,34.0763 0.998485 0
34.1565,2.00318,1.00159,,34.1565 1.00159 0
34.2276,2.00593,1.002965,,34.2276 1.002965 0
34.3056,2.01099,1.005495,,34.3056 1.005495 0
34.3065,2.01106,1.00553,,34.3065 1.00553 0
34.3255,2.01237,1.006185,,34.3255 1.006185 0
34.3911,2.01827,1.009135,,34.3911 1.009135 0
34.4034,2.01935,1.009675,,34.4034 1.009675 0
34.4108,2.01977,1.009885,,34.4108 1.009885 0
34.4859,2.02375,1.011875,,34.4859 1.011875 0
34.4865,2.02379,1.011895,,34.4865 1.011895 0
34.5544,2.02815,1.014075,,34.5544 1.014075 0
34.5722,2.02992,1.01496,,34.5722 1.01496 0
34.6213,2.03516,1.01758,,34.6213 1.01758 0
34.6604,2.03699,1.018495,,34.6604 1.018495 0
34.6605,2.03699,1.018495,,34.6605 1.018495 0
34.676,2.03841,1.019205,,34.676 1.019205 0
34.6764,2.03844,1.01922,,34.6764 1.01922 0
34.6954,2.03948,1.01974,,34.6954 1.01974 0
34.7302,2.04156,1.02078,,34.7302 1.02078 0
34.792,2.04559,1.022795,,34.792 1.022795 0
34.796,2.0459,1.02295,,34.796 1.02295 0
34.8078,2.04672,1.02336,,34.8078 1.02336 0
34.8406,2.04995,1.024975,,34.8406 1.024975 0
34.8611,2.05205,1.026025,,34.8611 1.026025 0
34.8646,2.05237,1.026185,,34.8646 1.026185 0
34.9041,2.05696,1.02848,,34.9041 1.02848 0
34.9229,2.05868,1.02934,,34.9229 1.02934 0
34.9325,2.059,1.0295,,34.9325 1.0295 0
34.9497,2.05897,1.029485,,34.9497 1.029485 0
34.9666,2.05825,1.029125,,34.9666 1.029125 0
34.9779,2.05773,1.028865,,34.9779 1.028865 0
35.0191,2.05634,1.02817,,35.0191 1.02817 0
35.0394,2.05554,1.02777,,35.0394 1.02777 0
35.0409,2.05545,1.027725,,35.0409 1.027725 0
35.0444,2.05519,1.027595,,35.0444 1.027595 0
35.105,2.05003,1.025015,,35.105 1.025015 0
35.1236,2.04739,1.023695,,35.1236 1.023695 0
35.1799,2.03968,1.01984,,35.1799 1.01984 0
35.2072,2.03629,1.018145,,35.2072 1.018145 0
35.2231,2.03437,1.017185,,35.2231 1.017185 0
35.2503,2.0299,1.01495,,35.2503 1.01495 0
35.252,2.02953,1.014765,,35.252 1.014765 0
35.2547,2.02902,1.01451,,35.2547 1.01451 0
35.2847,2.02319,1.011595,,35.2847 1.011595 0
35.3015,2.01996,1.00998,,35.3015 1.00998 0
35.3159,2.01716,1.00858,,35.3159 1.00858 0
35.3565,2.00928,1.00464,,35.3565 1.00464 0
35.415,2.00063,1.000315,,35.415 1.000315 0
35.4481,1.99651,0.998255,,35.4481 0.998255 0
35.4805,1.99198,0.99599,,35.4805 0.99599 0
35.5186,1.98705,0.993525,,35.5186 0.993525 0
35.5187,1.98705,0.993525,,35.5187 0.993525 0
35.5213,1.98662,0.99331,,35.5213 0.99331 0
35.5304,1.98468,0.99234,,35.5304 0.99234 0
35.5382,1.98275,0.991375,,35.5382 0.991375 0
35.6002,1.9695,0.98475,,35.6002 0.98475 0
35.6115,1.96752,0.98376,,35.6115 0.98376 0
35.6456,1.96022,0.98011,,35.6456 0.98011 0
35.6734,1.95347,0.976735,,35.6734 0.976735 0
35.7281,1.94176,0.97088,,35.7281 0.97088 0
35.779,1.92885,0.964425,,35.779 0.964425 0
35.779,1.92885,0.964425,,35.779 0.964425 0
35.7799,1.92866,0.96433,,35.7799 0.96433 0
35.7976,1.924,0.962,,35.7976 0.962 0
35.8451,1.9091,0.95455,,35.8451 0.95455 0
35.902,1.88867,0.944335,,35.902 0.944335 0
35.9756,1.86657,0.933285,,35.9756 0.933285 0
36.025,1.85544,0.92772,,36.025 0.92772 0
36.025,1.85544,0.92772,,36.025 0.92772 0
36.0287,1.85454,0.92727,,36.0287 0.92727 0
36.0701,1.84289,0.921445,,36.0701 0.921445 0
36.0828,1.83948,0.91974,,36.0828 0.91974 0
36.0961,1.83587,0.917935,,36.0961 0.917935 0
36.1086,1.83225,0.916125,,36.1086 0.916125 0
36.14,1.82256,0.91128,,36.14 0.91128 0
36.1482,1.82003,0.910015,,36.1482 0.910015 0
36.2076,1.80252,0.90126,,36.2076 0.90126 0
36.2341,1.79583,0.897915,,36.2341 0.897915 0
36.2507,1.79169,0.895845,,36.2507 0.895845 0
36.3209,1.77765,0.888825,,36.3209 0.888825 0
36.3788,1.76787,0.883935,,36.3788 0.883935 0
36.3911,1.76542,0.88271,,36.3911 0.88271 0
36.4276,1.75859,0.879295,,36.4276 0.879295 0
36.4897,1.74715,0.873575,,36.4897 0.873575 0
36.5423,1.73823,0.869115,,36.5423 0.869115 0
36.6039,1.72966,0.86483,,36.6039 0.86483 0
36.6753,1.72494,0.86247,,36.6753 0.86247 0
36.6995,1.72531,0.862655,,36.6995 0.862655 0
36.7475,1.72571,0.862855,,36.7475 0.862855 0
36.7478,1.72571,0.862855,,36.7478 0.862855 0
36.7991,1.72402,0.86201,,36.7991 0.86201 0
36.8426,1.72475,0.862375,,36.8426 0.862375 0
36.8955,1.72639,0.863195,,36.8955 0.863195 0
36.943,1.72927,0.864635,,36.943 0.864635 0
36.9843,1.73275,0.866375,,36.9843 0.866375 0
36.995,1.73309,0.866545,,36.995 0.866545 0
37.0502,1.73575,0.867875,,37.0502 0.867875 0
37.1289,1.74662,0.87331,,37.1289 0.87331 0
37.1477,1.74964,0.87482,,37.1477 0.87482 0
37.1587,1.75153,0.875765,,37.1587 0.875765 0
37.1693,1.75345,0.876725,,37.1693 0.876725 0
37.2346,1.76667,0.883335,,37.2346 0.883335 0
37.2434,1.76841,0.884205,,37.2434 0.884205 0
37.2877,1.77631,0.888155,,37.2877 0.888155 0
37.3314,1.7845,0.89225,,37.3314 0.89225 0
37.3588,1.79011,0.895055,,37.3588 0.895055 0
37.3678,1.79183,0.895915,,37.3678 0.895915 0
37.3806,1.79426,0.89713,,37.3806 0.89713 0
37.4162,1.80171,0.900855,,37.4162 0.900855 0
37.472,1.81618,0.90809,,37.472 0.90809 0
37.4789,1.81792,0.90896,,37.4789 0.90896 0
37.5266,1.82715,0.913575,,37.5266 0.913575 0
37.543,1.83115,0.915575,,37.543 0.915575 0
37.5531,1.83329,0.916645,,37.5531 0.916645 0
37.6085,1.84601,0.923005,,37.6085 0.923005 0
37.6103,1.84646,0.92323,,37.6103 0.92323 0
37.6254,1.85042,0.92521,,37.6254 0.92521 0
37.6422,1.85426,0.92713,,37.6422 0.92713 0
37.6906,1.86596,0.93298,,37.6906 0.93298 0
37.6964,1.8673,0.93365,,37.6964 0.93365 0
37.7412,1.87695,0.938475,,37.7412 0.938475 0
37.7952,1.88734,0.94367,,37.7952 0.94367 0
37.8223,1.89138,0.94569,,37.8223 0.94569 0
37.8437,1.89429,0.947145,,37.8437 0.947145 0
37.8892,1.89965,0.949825,,37.8892 0.949825 0
37.9259,1.90473,0.952365,,37.9259 0.952365 0
37.9418,1.90733,0.953665,,37.9418 0.953665 0
37.9503,1.90851,0.954255,,37.9503 0.954255 0
37.9551,1.909,0.9545,,37.9551 0.9545 0
37.9876,1.91175,0.955875,,37.9876 0.955875 0
38.0321,1.91705,0.958525,,38.0321 0.958525 0
38.0689,1.92152,0.96076,,38.0689 0.96076 0
38.0799,1.92245,0.961225,,38.0799 0.961225 0
38.0856,1.92263,0.961315,,38.0856 0.961315 0
38.1022,1.92297,0.961485,,38.1022 0.961485 0
38.1235,1.92346,0.96173,,38.1235 0.96173 0
38.1247,1.92342,0.96171,,38.1247 0.96171 0
38.1393,1.92247,0.961235,,38.1393 0.961235 0
38.179,1.91895,0.959475,,38.179 0.959475 0
38.2117,1.91592,0.95796,,38.2117 0.95796 0
38.2696,1.90952,0.95476,,38.2696 0.95476 0
38.2865,1.90673,0.953365,,38.2865 0.953365 0
38.2866,1.90672,0.95336,,38.2866 0.95336 0
38.2922,1.90585,0.952925,,38.2922 0.952925 0
38.3519,1.89754,0.94877,,38.3519 0.94877 0
38.3637,1.89643,0.948215,,38.3637 0.948215 0
38.3857,1.8927,0.94635,,38.3857 0.94635 0
38.4012,1.88991,0.944955,,38.4012 0.944955 0
38.4638,1.87341,0.936705,,38.4638 0.936705 0
38.5325,1.85729,0.928645,,38.5325 0.928645 0
38.5503,1.8531,0.92655,,38.5503 0.92655 0
38.5771,1.84684,0.92342,,38.5771 0.92342 0
38.5964,1.8418,0.9209,,38.5964 0.9209 0
38.5995,1.84085,0.920425,,38.5995 0.920425 0
38.6461,1.82572,0.91286,,38.6461 0.91286 0
38.6566,1.8222,0.9111,,38.6566 0.9111 0
38.6693,1.8182,0.9091,,38.6693 0.9091 0
38.8148,1.78089,0.890445,,38.8148 0.890445 0
38.8529,1.77379,0.886895,,38.8529 0.886895 0
38.8615,1.77203,0.886015,,38.8615 0.886015 0
38.8874,1.76676,0.88338,,38.8874 0.88338 0
38.8945,1.76514,0.88257,,38.8945 0.88257 0
38.8974,1.76454,0.88227,,38.8974 0.88227 0
38.9318,1.75589,0.877945,,38.9318 0.877945 0
39.0203,1.74091,0.870455,,39.0203 0.870455 0
39.0676,1.73528,0.86764,,39.0676 0.86764 0
39.1005,1.73429,0.867145,,39.1005 0.867145 0
39.106,1.734,0.867,,39.106 0.867 0
39.1212,1.73344,0.86672,,39.1212 0.86672 0
39.1541,1.7323,0.86615,,39.1541 0.86615 0
39.1875,1.72956,0.86478,,39.1875 0.86478 0
39.1945,1.729,0.8645,,39.1945 0.8645 0
39.2241,1.72648,0.86324,,39.2241 0.86324 0
39.2468,1.72393,0.861965,,39.2468 0.861965 0
39.247,1.72391,0.861955,,39.247 0.861955 0
39.2652,1.72142,0.86071,,39.2652 0.86071 0
39.385,1.72209,0.861045,,39.385 0.861045 0
39.3918,1.72262,0.86131,,39.3918 0.86131 0
39.417,1.72379,0.861895,,39.417 0.861895 0
39.4352,1.7248,0.8624,,39.4352 0.8624 0
39.4588,1.72613,0.863065,,39.4588 0.863065 0
39.4657,1.72644,0.86322,,39.4657 0.86322 0
39.4699,1.72645,0.863225,,39.4699 0.863225 0
39.5091,1.72628,0.86314,,39.5091 0.86314 0
39.5266,1.72548,0.86274,,39.5266 0.86274 0
39.6426,1.72995,0.864975,,39.6426 0.864975 0
39.6453,1.7302,0.8651,,39.6453 0.8651 0
39.6781,1.73292,0.86646,,39.6781 0.86646 0
39.6782,1.73292,0.86646,,39.6782 0.86646 0
39.6859,1.73378,0.86689,,39.6859 0.86689 0
39.6876,1.73389,0.866945,,39.6876 0.866945 0
39.7168,1.73502,0.86751,,39.7168 0.86751 0
39.7464,1.73546,0.86773,,39.7464 0.86773 0
39.7656,1.73494,0.86747,,39.7656 0.86747 0
39.8462,1.73557,0.867785,,39.8462 0.867785 0
39.8513,1.73596,0.86798,,39.8513 0.86798 0
39.8946,1.73985,0.869925,,39.8946 0.869925 0
39.915,1.74099,0.870495,,39.915 0.870495 0
39.9542,1.74063,0.870315,,39.9542 0.870315 0
39.9876,1.7404,0.8702,,39.9876 0.8702 0
40.0035,1.74011,0.870055,,40.0035 0.870055 0
40.0227,1.73908,0.86954,,40.0227 0.86954 0
40.114,1.73882,0.86941,,40.114 0.86941 0
40.148,1.73895,0.869475,,40.148 0.869475 0
40.1828,1.73949,0.869745,,40.1828 0.869745 0
40.1828,1.73949,0.869745,,40.1828 0.869745 0
40.1841,1.73949,0.869745,,40.1841 0.869745 0
40.1954,1.73889,0.869445,,40.1954 0.869445 0
40.2573,1.73149,0.865745,,40.2573 0.865745 0
