"Distance","Diameter","RAS_R","RAS_A","RAS_S"
9.15275,2.17196,-29.5147,455.681,170.915
9.17237,2.16756,-29.5257,455.684,170.931
9.18165,2.16511,-29.5306,455.686,170.938
9.23417,2.15236,-29.5596,455.691,170.982
9.24426,2.14965,-29.5652,455.692,170.99
9.24451,2.14957,-29.5654,455.692,170.99
9.27085,2.14261,-29.5811,455.694,171.011
9.31104,2.13104,-29.6051,455.697,171.043
9.34959,2.12119,-29.6279,455.7,171.074
9.34983,2.12112,-29.628,455.7,171.075
9.36194,2.11744,-29.6348,455.702,171.085
9.45422,2.09536,-29.6849,455.715,171.161
9.50654,2.08588,-29.7113,455.723,171.205
9.53081,2.08145,-29.7236,455.728,171.226
9.5529,2.0778,-29.7353,455.731,171.244
9.59407,2.06877,-29.7567,455.738,171.279
9.61468,2.06399,-29.7684,455.741,171.295
9.64366,2.05778,-29.7859,455.743,171.318
9.66193,2.054,-29.7971,455.745,171.333
9.7059,2.04619,-29.8231,455.747,171.368
9.7782,2.0375,-29.8633,455.756,171.427
9.79859,2.03481,-29.8739,455.759,171.445
9.84455,2.02781,-29.8998,455.766,171.482
9.85992,2.02524,-29.9079,455.769,171.495
9.90333,2.01761,-29.9302,455.778,171.531
9.91795,2.01431,-29.9377,455.782,171.543
9.96826,2.00494,-29.9636,455.793,171.584
9.9683,2.00493,-29.9636,455.793,171.584
9.97753,2.00344,-29.9684,455.795,171.592
10.073,1.9961,-30.0177,455.812,171.672
10.0858,1.99577,-30.0237,455.815,171.683
10.0945,1.99551,-30.0277,455.816,171.691
10.1379,1.99385,-30.0495,455.822,171.728
10.1594,1.99372,-30.0601,455.825,171.746
10.2914,1.99561,-30.1258,455.843,171.859
10.3609,1.99519,-30.1604,455.858,171.918
10.3632,1.99519,-30.1615,455.859,171.92
10.4098,1.99537,-30.1832,455.867,171.96
10.4747,1.99917,-30.2118,455.878,172.017
10.4878,2.00054,-30.2179,455.88,172.029
10.5353,2.00467,-30.2384,455.889,172.071
10.553,2.00633,-30.2455,455.892,172.086
10.5557,2.00661,-30.2466,455.893,172.089
10.5849,2.01038,-30.2579,455.899,172.115
10.6105,2.0151,-30.2677,455.905,172.138
10.6235,2.01785,-30.2727,455.908,172.15
10.6325,2.0194,-30.2765,455.909,172.157
10.6421,2.02105,-30.2805,455.911,172.166
10.6584,2.02389,-30.2871,455.914,172.181
10.6777,2.02742,-30.2946,455.918,172.198
10.6989,2.03129,-30.3026,455.923,172.217
10.71,2.03309,-30.3071,455.925,172.227
10.7224,2.03495,-30.3124,455.928,172.238
10.7225,2.03495,-30.3124,455.928,172.238
10.7357,2.03684,-30.3181,455.93,172.249
10.736,2.03689,-30.3183,455.93,172.25
10.7556,2.04013,-30.3269,455.934,172.267
10.7764,2.04371,-30.3356,455.938,172.286
10.8134,2.05011,-30.3509,455.943,172.319
10.8497,2.05719,-30.3652,455.947,172.352
10.8559,2.05845,-30.3675,455.948,172.358
10.8712,2.06198,-30.3728,455.952,172.372
10.9087,2.06944,-30.3876,455.958,172.405
10.9092,2.06957,-30.3878,455.958,172.406
10.9684,2.08552,-30.4106,455.968,172.46
10.9686,2.08558,-30.4107,455.968,172.46
11.0105,2.09921,-30.4261,455.974,172.498
11.0106,2.09925,-30.4262,455.974,172.498
11.0183,2.10192,-30.429,455.976,172.505
11.0184,2.10194,-30.429,455.976,172.505
11.0337,2.107,-30.4343,455.977,172.52
11.0375,2.10812,-30.4356,455.978,172.523
11.05,2.11156,-30.4401,455.979,172.535
11.1134,2.13013,-30.4639,455.988,172.593
11.1283,2.1351,-30.4698,455.99,172.606
11.1466,2.14111,-30.4773,455.992,172.623
11.1607,2.14609,-30.4832,455.994,172.636
11.1802,2.15254,-30.4908,455.996,172.653
11.1965,2.15786,-30.4974,455.998,172.668
11.2095,2.16224,-30.5023,456,172.68
11.2095,2.16226,-30.5023,456,172.68
11.2259,2.16843,-30.5084,456.003,172.695
11.2281,2.16918,-30.5092,456.003,172.697
11.2605,2.17931,-30.5204,456.007,172.727
11.325,2.20061,-30.5471,456.01,172.786
11.3316,2.20263,-30.5498,456.01,172.792
11.3499,2.20788,-30.5579,456.01,172.808
11.3544,2.20925,-30.5598,456.01,172.812
11.3545,2.20929,-30.5598,456.01,172.813
11.3808,2.21824,-30.5703,456.012,172.837
11.4174,2.23062,-30.5843,456.014,172.87
11.4175,2.23067,-30.5844,456.014,172.87
11.437,2.23701,-30.5915,456.015,172.889
11.437,2.23701,-30.5915,456.015,172.889
11.4375,2.23716,-30.5917,456.015,172.889
11.4425,2.2389,-30.5934,456.015,172.894
11.4426,2.23892,-30.5934,456.015,172.894
11.449,2.24096,-30.5956,456.015,172.9
11.4495,2.24113,-30.5958,456.015,172.9
11.481,2.25135,-30.6072,456.018,172.93
11.5049,2.25891,-30.6146,456.021,172.952
11.5348,2.26814,-30.6256,456.022,172.98
11.5408,2.26994,-30.6278,456.022,172.985
11.5446,2.27101,-30.6291,456.022,172.989
11.5671,2.27706,-30.6371,456.022,173.01
11.6012,2.28603,-30.6483,456.022,173.042
11.6341,2.29436,-30.6602,456.023,173.073
11.6553,2.2997,-30.6672,456.023,173.093
11.6715,2.30383,-30.6719,456.024,173.108
11.6786,2.30572,-30.6739,456.025,173.115
11.6788,2.30577,-30.6739,456.025,173.115
11.7056,2.31216,-30.6821,456.027,173.141
11.7549,2.32448,-30.6969,456.03,173.188
11.7758,2.32791,-30.7039,456.029,173.207
11.8173,2.33527,-30.7167,456.029,173.247
11.8337,2.33845,-30.7216,456.028,173.263
11.8515,2.34112,-30.7267,456.029,173.28
11.8864,2.34635,-30.7368,456.029,173.313
11.922,2.34991,-30.7495,456.026,173.346
11.9221,2.34992,-30.7495,456.026,173.346
11.9461,2.3525,-30.7573,456.025,173.369
11.9614,2.35446,-30.7617,456.024,173.384
11.9615,2.35446,-30.7617,456.024,173.384
11.9653,2.35485,-30.7628,456.024,173.387
12.0169,2.35876,-30.78,456.019,173.436
12.0941,2.36714,-30.8048,456.008,173.508
12.1052,2.36872,-30.8081,456.007,173.518
12.1371,2.37198,-30.8189,456.002,173.548
12.1389,2.37212,-30.8195,456.001,173.55
12.1902,2.37858,-30.8353,455.993,173.598
12.2297,2.38376,-30.8486,455.988,173.635
12.2579,2.38713,-30.859,455.984,173.661
12.2595,2.38735,-30.8595,455.984,173.662
12.3135,2.39501,-30.8776,455.978,173.713
12.3225,2.39646,-30.8806,455.978,173.721
12.4199,2.41143,-30.9154,455.963,173.811
12.4651,2.42043,-30.9315,455.952,173.852
12.4894,2.42305,-30.9418,455.947,173.873
12.558,2.43358,-30.9675,455.935,173.936
12.6358,2.45004,-30.999,455.922,174.006
12.6868,2.46399,-31.019,455.914,174.052
12.691,2.46541,-31.0204,455.913,174.056
12.698,2.46772,-31.0222,455.914,174.062
12.7142,2.47122,-31.0289,455.911,174.077
12.7143,2.47125,-31.0289,455.911,174.077
12.8058,2.49342,-31.0638,455.904,174.161
12.827,2.4989,-31.073,455.902,174.18
12.8728,2.50965,-31.0934,455.898,174.221
12.9118,2.51878,-31.1111,455.892,174.255
12.9209,2.52077,-31.1154,455.891,174.263
12.9519,2.52779,-31.1295,455.887,174.291
12.9794,2.5337,-31.1408,455.887,174.316
12.9852,2.53491,-31.1429,455.887,174.321
12.9875,2.53522,-31.1438,455.888,174.323
13.0452,2.53873,-31.1723,455.887,174.373
13.0649,2.5383,-31.1791,455.886,174.392
13.0663,2.53825,-31.1795,455.886,174.393
13.0909,2.53448,-31.1885,455.883,174.416
13.0931,2.53406,-31.1893,455.883,174.418
13.1219,2.52829,-31.2005,455.88,174.444
13.1628,2.51965,-31.2156,455.877,174.482
13.2107,2.50507,-31.2332,455.871,174.526
13.2879,2.4816,-31.2575,455.863,174.599
13.2962,2.47918,-31.2606,455.861,174.607
