Distance,Diameter
20.6002,1.83513
20.6448,1.83485
20.6782,1.83366
20.7057,1.83227
20.7125,1.8318
20.725,1.83065
20.7296,1.83016
20.7888,1.82105
20.8221,1.81681
20.8526,1.81315
20.8664,1.81111
20.8809,1.80804
20.9461,1.79378
20.9849,1.78522
20.9849,1.78521
20.9873,1.78467
21.0313,1.77633
21.0401,1.77478
21.0473,1.77334
21.0634,1.76964
21.0937,1.76157
21.1799,1.74189
21.2262,1.73267
21.2401,1.72872
21.2894,1.7144
21.2976,1.71213
21.4441,1.68313
21.4566,1.68126
21.4839,1.67896
21.5191,1.67376
21.5779,1.66577
21.6436,1.65878
21.6917,1.6572
21.6944,1.65712
21.7112,1.65668
21.725,1.65595
21.7251,1.65595
21.7313,1.65534
21.8015,1.65005
21.8064,1.65021
21.8527,1.64606
21.866,1.64405
21.8676,1.64384
21.8756,1.64258
21.9323,1.63608
21.9957,1.6324
22.0269,1.62952
22.0888,1.62159
22.1006,1.62038
22.1343,1.61705
22.1899,1.61387
22.1928,1.61345
22.23,1.60767
22.2302,1.60765
22.2379,1.60647
22.28,1.59951
22.3058,1.5958
22.3287,1.59292
22.3705,1.58837
22.3847,1.58664
22.421,1.57825
22.43,1.57596
22.5013,1.55968
22.529,1.55424
22.5291,1.55423
22.5317,1.55366
22.5549,1.54868
22.6062,1.53599
22.6101,1.53479
22.6413,1.52434
22.6414,1.52432
22.6505,1.52143
22.7555,1.49369
22.7621,1.49192
22.8053,1.47942
22.811,1.47772
22.8123,1.47731
22.8256,1.47279
22.8426,1.46676
22.8646,1.45954
23.0246,1.42585
23.06,1.41847
23.0669,1.41682
23.2314,1.38759
23.2676,1.38752
23.2697,1.38739
23.2932,1.38489
23.3168,1.38173
23.3495,1.37783
23.4176,1.37592
23.422,1.37597
23.4473,1.37602
23.4485,1.37597
23.4598,1.37504
23.4763,1.3735
23.5092,1.36927
23.512,1.36892
23.5198,1.36796
23.5661,1.3615
23.572,1.36075
23.6186,1.35564
23.6257,1.35499
23.6295,1.35467
23.6482,1.35296
23.664,1.35115
23.6678,1.35074
23.6837,1.34874
23.6855,1.34845
23.7123,1.34265
23.7687,1.33261
23.7865,1.3297
23.8227,1.3264
23.8357,1.32539
23.8357,1.32538
23.841,1.32469
23.8857,1.31897
23.8878,1.31869
23.921,1.31396
23.9549,1.30871
23.9702,1.30688
23.9925,1.30386
23.9925,1.30385
23.9997,1.30298
24.0004,1.30287
24.0242,1.29942
24.0464,1.29699
24.052,1.2962
24.0895,1.28887
24.0996,1.28637
24.1255,1.28036
24.1452,1.27633
24.1896,1.26965
24.1924,1.26913
24.242,1.26278
24.2428,1.26269
24.2841,1.25627
24.2889,1.25562
24.2911,1.25528
24.3164,1.25148
24.3923,1.24268
24.4087,1.2414
24.4104,1.24122
24.4104,1.24122
24.4111,1.2411
24.4615,1.23217
24.4699,1.23079
24.5072,1.22417
24.5341,1.22014
24.5632,1.21636
24.5776,1.21435
24.6054,1.21071
24.6108,1.20969
24.624,1.20693
24.6316,1.20518
24.6715,1.19594
24.7447,1.18738
24.7671,1.18666
24.7734,1.18622
24.819,1.18357
24.8317,1.18299
24.8395,1.18234
24.8409,1.18222
24.8691,1.17928
24.8878,1.17759
24.8974,1.1767
24.9032,1.17603
24.9089,1.17525
24.9573,1.16825
24.9918,1.16478
25.0111,1.16335
25.0361,1.16048
25.0373,1.16027
25.0851,1.15206
25.087,1.15172
25.0875,1.15163
25.1456,1.14063
25.161,1.13888
25.1831,1.13644
25.2089,1.13307
25.2164,1.13217
25.2272,1.13115
25.2677,1.12824
25.2773,1.12772
25.3142,1.12549
25.3209,1.12508
25.3555,1.12313
25.3572,1.123
25.3642,1.1223
25.379,1.12078
25.3825,1.12039
25.3929,1.11908
25.4276,1.11484
25.4617,1.11212
25.4685,1.1115
25.5068,1.10831
25.5551,1.10626
25.5701,1.10631
25.5704,1.10631
25.6039,1.10654
25.604,1.10654
25.6138,1.10658
25.6566,1.10812
25.6614,1.10832
25.6614,1.10832
25.6633,1.10824
25.6803,1.10722
25.7123,1.10506
25.7716,1.10699
25.8195,1.11294
25.823,1.11354
25.8283,1.11447
25.8322,1.11498
25.8377,1.11563
25.872,1.11884
25.8869,1.12002
25.9397,1.12571
25.9489,1.12728
25.9713,1.13095
25.9969,1.135
26.0252,1.14003
26.033,1.14107
26.0457,1.14307
26.0566,1.14478
26.1252,1.15804
26.1381,1.16112
26.1769,1.17173
26.2041,1.17752
26.2088,1.17856
26.2116,1.17913
26.2308,1.18326
26.2334,1.18404
26.3124,1.20765
26.3304,1.21456
26.3452,1.21989
26.3706,1.22924
26.3714,1.22952
26.4008,1.23956
26.4276,1.24926
26.4699,1.26567
26.4898,1.27266
26.5064,1.27803
26.5145,1.28062
26.527,1.2845
26.5399,1.28798
26.5807,1.29983
26.5877,1.30143
26.6294,1.30896
26.6518,1.3138
26.6743,1.31877
26.6798,1.32
26.6901,1.32202
26.7053,1.32533
26.7187,1.32814
26.7358,1.33154
26.7485,1.33432
26.7649,1.33766
26.7655,1.33776
26.7957,1.34372
26.8122,1.34727
26.8322,1.35194
26.8407,1.35403
26.8462,1.35527
26.8555,1.35721
26.8596,1.35808
26.8859,1.3633
26.9036,1.36695
26.9237,1.37154
26.9601,1.38033
26.9691,1.38274
27.0033,1.39171
27.0055,1.39228
27.0455,1.4011
27.0501,1.40209
27.0528,1.40259
27.0709,1.40564
27.0924,1.40958
27.0938,1.40978
27.1181,1.41352
27.1487,1.41755
27.1748,1.42226
27.1754,1.42235
27.2034,1.42578
27.213,1.42698
27.2322,1.42976
27.2511,1.43196
27.2851,1.43571
27.2961,1.43656
27.3352,1.44021
27.3361,1.44029
27.3618,1.44289
27.3681,1.44346
27.3924,1.44556
27.4069,1.44681
27.4075,1.44682
27.4472,1.44789
27.4496,1.44785
27.4677,1.44704
27.4984,1.44526
27.5473,1.44128
27.5752,1.43963
27.5809,1.43906
27.5853,1.43852
27.6274,1.43235
27.6304,1.43191
27.6461,1.42957
27.653,1.42817
27.7407,1.41802
27.7629,1.41733
27.7915,1.41486
27.7987,1.41411
27.804,1.41334
27.8255,1.41029
27.8699,1.40518
27.9116,1.40109
27.9337,1.39964
27.9598,1.3973
27.9664,1.39661
28.0071,1.39248
28.0174,1.39161
28.0223,1.3911
28.0288,1.39032
28.04,1.38886
28.0579,1.38606
28.0778,1.38271
28.0827,1.38177
28.107,1.37773
28.1116,1.37693
28.1421,1.37172
28.1673,1.36816
28.2242,1.36252
28.2629,1.35966
28.2669,1.35934
28.2825,1.35765
28.3151,1.35351
28.3266,1.35201
28.3285,1.35177
28.367,1.34719
28.4141,1.34416
28.4302,1.34375
28.4382,1.34332
28.4432,1.34303
28.4861,1.34179
28.4878,1.34179
28.4981,1.34129
28.5127,1.34007
28.5496,1.33893
28.5706,1.33875
28.5876,1.33872
28.6017,1.33825
28.6753,1.3366
28.7394,1.33958
28.7486,1.34021
28.7912,1.34333
28.8006,1.344
28.8236,1.34518
28.855,1.34696
28.8592,1.34719
28.8703,1.34777
28.93,1.35514
28.9455,1.35736
28.9496,1.35818
28.9586,1.3598
29.0139,1.37202
29.0488,1.37962
29.0573,1.38135
29.1021,1.39081
29.1127,1.39338
29.1287,1.39714
29.1579,1.40465
29.1599,1.40513
29.1688,1.40726
29.2193,1.41776
29.2229,1.41849
29.3009,1.4392
29.3167,1.44441
29.3443,1.45265
29.3471,1.45348
29.3703,1.45921
29.4,1.46703
29.4109,1.46988
29.4363,1.4765
29.4406,1.4779
29.4812,1.48885
29.5031,1.49593
29.5273,1.50296
29.5602,1.51386
29.5966,1.52692
29.6037,1.52949
29.6258,1.53756
29.6563,1.54854
29.6723,1.55382
29.6899,1.55902
29.6962,1.56078
29.7482,1.57448
29.7916,1.5882
29.8315,1.60003
29.8639,1.60933
29.8934,1.61785
29.9173,1.62389
29.9532,1.63252
29.9566,1.63331
30.0002,1.64052
30.0035,1.64114
30.059,1.65203
30.0725,1.65515
30.1053,1.66353
30.1053,1.66355
30.1089,1.66438
30.1128,1.66517
30.1658,1.67618
30.1749,1.67817
30.219,1.68695
30.2409,1.69175
30.2448,1.69246
30.3,1.70259
30.3026,1.70308
30.3151,1.70373
30.3578,1.70725
30.3583,1.7073
30.3801,1.70952
30.3802,1.70953
30.4057,1.7123
30.4362,1.7174
30.481,1.72551
30.5407,1.73687
30.5411,1.73696
30.5704,1.74462
30.5843,1.74809
30.6172,1.75634
30.6282,1.75925
30.6755,1.7692
30.7911,1.79729
30.7912,1.79734
30.7958,1.7987
30.8074,1.80188
30.816,1.80458
30.8461,1.81243
30.8876,1.82296
30.9097,1.82852
30.9419,1.83543
30.9549,1.83834
30.9846,1.8446
31.0067,1.84935
31.0105,1.85026
31.015,1.8512
31.0173,1.85164
31.025,1.85285
31.0313,1.85388
31.0656,1.85891
31.0739,1.86054
31.0911,1.86358
31.1268,1.8704
31.1445,1.87484
31.1448,1.8749
