"Distance","Diameter","RAS_R","RAS_A","RAS_S"
9.90544,1.65494,4.74389,-21.5198,-13.4358
9.9511,1.64926,4.70679,-21.5098,-13.4111
9.9512,1.64925,4.7067,-21.5098,-13.4111
9.96343,1.64776,4.69654,-21.5071,-13.4048
10.0052,1.64313,4.66113,-21.498,-13.3846
10.0219,1.64033,4.6469,-21.4932,-13.3772
10.0479,1.63528,4.62574,-21.4845,-13.3651
10.0495,1.63494,4.62437,-21.4839,-13.3643
10.0787,1.62863,4.59983,-21.4756,-13.3509
10.1397,1.61509,4.55245,-21.4527,-13.32
10.2,1.60204,4.50293,-21.4344,-13.2909
10.203,1.60149,4.50032,-21.4339,-13.2895
10.2705,1.59036,4.44455,-21.4152,-13.2563
10.2791,1.58843,4.43862,-21.4112,-13.2516
10.3349,1.57672,4.39572,-21.3908,-13.2224
10.3529,1.57282,4.38148,-21.3856,-13.2126
10.4018,1.56333,4.34211,-21.3713,-13.1875
10.4565,1.55519,4.29529,-21.3589,-13.162
10.4799,1.55182,4.27589,-21.3524,-13.1506
10.4819,1.55146,4.2742,-21.3518,-13.1496
10.4885,1.55008,4.2688,-21.3499,-13.1464
10.5246,1.54102,4.24058,-21.3383,-13.1272
10.5247,1.54099,4.24051,-21.3383,-13.1272
10.5736,1.52441,4.20287,-21.3233,-13.0996
10.5737,1.52438,4.20279,-21.3233,-13.0996
10.6303,1.50585,4.15931,-21.3061,-13.0678
10.6757,1.49529,4.12777,-21.2862,-13.0418
10.7136,1.48866,4.1005,-21.2701,-13.0211
10.736,1.48535,4.08315,-21.2619,-13.0094
10.7688,1.48164,4.05836,-21.2506,-12.9913
10.7965,1.47813,4.0366,-21.2424,-12.9762
10.8444,1.4724,3.99878,-21.2286,-12.9501
10.8445,1.47239,3.9987,-21.2286,-12.9501
10.845,1.47233,3.99831,-21.2284,-12.9498
10.904,1.46593,3.95314,-21.2097,-12.9169
10.9272,1.46385,3.93489,-21.2042,-12.9036
10.9305,1.4634,3.93227,-21.2034,-12.9017
10.9539,1.46042,3.91364,-21.1969,-12.8892
10.9719,1.4581,3.89982,-21.1915,-12.8789
10.9891,1.45587,3.88724,-21.1855,-12.869
11.0086,1.45337,3.87185,-21.181,-12.8578
11.0118,1.45294,3.86936,-21.1803,-12.856
11.0501,1.44844,3.83908,-21.1717,-12.8341
11.0507,1.44834,3.83861,-21.1716,-12.8337
11.1038,1.44236,3.79642,-21.16,-12.8036
11.1077,1.44203,3.79344,-21.1592,-12.8014
11.1206,1.4413,3.78397,-21.155,-12.7936
11.1257,1.44056,3.77992,-21.154,-12.7906
11.1258,1.44055,3.77985,-21.154,-12.7906
11.2037,1.43625,3.72039,-21.1322,-12.7452
11.2459,1.43607,3.68774,-21.1222,-12.7204
11.2804,1.43743,3.66154,-21.1145,-12.6993
